episode,loss,rewards
1165,-5.16,-27.33
1166,1.80,44.57
1167,8.32,193.13
1168,10.93,228.00
1169,9.94,203.62
1170,12.38,241.85
1171,-0.26,33.86
1172,11.01,248.82
1173,0.30,29.91
1174,10.73,186.88
1175,11.12,225.19
1176,-0.91,18.76
1177,-22.56,-253.13
1178,-0.45,61.24
1179,0.78,32.10
1180,-0.29,9.85
1181,2.52,50.90
1182,2.37,42.73
1183,0.48,0.27
1184,1.51,43.36
1185,11.39,197.03
1186,12.50,221.43
1187,11.53,207.49
1188,13.99,265.26
1189,-4.82,-32.17
1190,8.13,226.16
1191,8.38,197.63
1192,-1.00,25.81
1193,2.89,130.47
1194,9.02,227.46
1195,16.47,247.87
1196,12.98,221.14
1197,8.31,190.75
1198,-27.55,-252.08
1199,15.40,285.63
1200,-0.36,50.40
1201,-3.69,-58.06
1202,16.51,258.18
1203,-11.25,-161.47
1204,-13.59,-140.95
1205,10.21,197.86
1206,11.22,216.50
1207,11.88,206.22
1208,1.95,41.24
1209,-3.24,19.48
1210,7.81,144.42
1211,-0.51,-1.10
1212,16.09,255.36
1213,-2.39,35.26
1214,0.24,39.33
1215,0.21,30.22
1216,13.45,288.56
1217,4.26,75.84
1218,-0.42,41.95
1219,11.90,264.00
1220,13.81,251.15
1221,13.34,238.01
1222,-1.34,19.50
1223,-0.80,1.62
1224,-2.34,-11.59
1225,-12.11,-185.14
1226,-0.87,-9.61
1227,-1.50,19.72
1228,10.33,200.81
1229,-0.94,19.19
1230,3.67,117.66
1231,14.29,265.77
1232,-2.54,-5.97
1233,-0.98,27.52
1234,-2.36,4.94
1235,10.75,239.61
1236,0.95,29.46
1237,5.65,138.98
1238,7.48,172.65
1239,-10.26,-180.67
1240,13.67,239.52
1241,11.56,189.69
1242,12.87,237.38
1243,0.15,29.48
1244,14.23,260.10
1245,12.91,244.94
1246,17.73,270.01
1247,-7.24,-113.96
1248,3.94,54.59
1249,-3.29,14.65
1250,10.42,177.94
1251,7.64,128.86
1252,9.61,141.61
1253,10.60,144.27
1254,-25.07,-254.50
1255,12.51,217.97
1256,-23.29,-252.30
1257,-31.35,-255.13
1258,-12.13,-250.48
1259,-2.09,-33.94
1260,1.72,73.25
1261,-1.23,15.18
1262,-3.42,-28.24
1263,-13.88,-251.47
1264,-25.63,-256.37
1265,9.02,180.14
1266,-0.70,17.04
1267,5.19,150.86
1268,13.27,203.18
1269,12.04,232.60
1270,-14.40,-250.16
1271,-24.47,-251.29
1272,1.86,80.20
1273,-22.20,-258.16
1274,-30.03,-250.26
1275,9.60,176.87
1276,-22.71,-252.12
1277,-24.60,-251.47
1278,-29.28,-250.07
1279,-30.64,-260.23
1280,-26.88,-250.05
1281,-25.93,-253.55
1282,2.67,44.76
1283,-1.30,13.16
1284,-27.77,-251.85
1285,1.35,37.93
1286,-24.25,-252.37
1287,-27.62,-252.48
1288,-0.62,90.13
1289,-28.85,-258.58
1290,3.70,60.04
1291,-0.99,35.69
1292,-2.06,-2.14
1293,-28.76,-250.12
1294,1.19,71.28
1295,1.04,5.35
1296,1.27,26.51
1297,-1.86,8.82
1298,-9.00,19.35
1299,13.62,244.00
1300,-34.61,-250.64
1301,-34.74,-250.61
1302,0.23,-12.58
1303,-34.75,-259.95
1304,-33.76,-250.16
1305,-1.33,16.69
1306,-2.51,-42.38
1307,-38.49,-263.62
1308,-31.21,-250.64
1309,-33.29,-256.33
1310,3.96,58.41
1311,-3.21,-50.67
1312,-2.88,-59.55
1313,-1.79,-24.88
1314,-2.40,-7.14
1315,-3.02,-19.19
1316,-8.60,-54.51
1317,-3.67,-37.86
1318,8.08,152.62
1319,-0.61,-21.32
1320,-3.07,-73.31
1321,-4.83,-73.39
1322,-3.41,-20.37
1323,-4.02,-26.46
1324,11.97,201.45
1325,-0.13,9.34
1326,-1.52,5.33
1327,-2.66,-33.99
1328,-1.61,-44.97
1329,8.42,210.62
1330,-33.29,-266.90
1331,-0.46,6.05
1332,11.00,143.85
1333,1.04,-12.06
1334,-1.25,-53.65
1335,-3.25,-67.52
1336,-0.96,-43.10
1337,-1.15,-18.18
1338,-3.24,-104.25
1339,-1.65,-2.97
1340,10.73,203.50
1341,-0.95,-38.97
1342,-2.34,-48.02
1343,-1.95,-15.22
1344,8.99,127.58
1345,-3.05,-80.94
1346,-2.69,-31.92
1347,6.23,174.44
1348,-2.06,-30.08
1349,-2.95,-73.43
1350,-25.61,-250.06
1351,1.12,23.60
1352,-0.87,-4.43
1353,-1.79,-12.88
1354,-3.83,-44.94
1355,14.66,257.22
1356,0.77,9.95
1357,0.21,18.47
1358,-0.67,-4.69
1359,-4.26,-76.06
1360,-1.89,-25.27
1361,0.65,37.80
1362,1.20,36.18
1363,3.22,158.23
1364,12.42,252.76
1365,0.18,30.73
1366,-0.03,23.57
1367,-28.88,-250.06
1368,5.91,138.66
1369,11.71,265.26
1370,-24.72,-252.03
1371,6.11,156.23
1372,0.08,28.99
1373,1.78,57.05
1374,0.56,27.65
1375,12.29,210.17
1376,12.26,268.50
1377,1.95,39.93
1378,-22.25,-250.23
1379,11.98,238.15
1380,11.12,253.18
1381,15.29,236.35
1382,-2.19,79.52
1383,3.87,135.30
1384,12.85,234.22
1385,9.08,223.03
1386,-21.69,-250.14
1387,-21.12,-259.08
1388,-27.82,-257.55
1389,-26.42,-263.08
1390,-22.15,-258.13
1391,-25.20,-254.94
1392,-2.58,-13.13
1393,-0.12,-3.67
1394,0.39,-4.38
1395,-22.13,-251.28
1396,3.40,37.52
1397,0.99,-2.67
1398,-1.43,10.10
1399,-0.01,-13.58
1400,-0.79,-26.53
1401,1.07,-7.73
1402,-0.75,-50.13
1403,9.79,245.39
1404,-1.61,-4.97
1405,-20.62,-250.09
1406,-2.24,-31.53
1407,0.81,12.52
1408,-0.64,14.90
1409,-1.27,-19.72
1410,-0.59,-10.04
1411,7.15,209.46
1412,7.19,184.23
1413,-1.77,0.40
1414,2.10,18.24
1415,8.56,213.88
1416,1.67,5.04
1417,-23.04,-250.58
1418,-2.50,-10.83
1419,-17.71,-258.53
1420,-16.01,-250.30
1421,8.05,217.25
1422,-2.63,-38.89
1423,-3.65,-47.83
1424,2.90,27.47
1425,-1.22,-5.13
1426,3.75,46.15
1427,0.76,-18.79
1428,-3.21,-0.12
1429,-23.04,-259.67
1430,-2.02,-90.43
1431,8.22,225.67
1432,-1.85,-3.00
1433,-23.24,-250.27
1434,-19.55,-250.18
1435,-7.10,-20.79
1436,-18.15,-250.32
1437,-4.20,-58.31
1438,10.10,221.66
1439,-14.13,-256.07
1440,11.02,193.95
1441,-21.44,-253.63
1442,6.09,188.80
1443,-17.91,-258.91
1444,-15.09,-250.52
1445,2.40,29.36
1446,-3.58,-14.41
1447,10.10,215.85
1448,-2.10,-37.59
1449,1.05,-5.42
1450,8.08,175.81
1451,10.46,189.89
1452,0.27,40.93
1453,-7.54,-46.05
1454,-12.20,-255.47
1455,0.34,-8.40
1456,-19.26,-250.91
1457,0.13,-15.74
1458,-24.83,-250.02
1459,9.51,218.11
1460,-8.17,-57.60
1461,-22.30,-250.42
1462,-6.39,-101.10
1463,3.74,155.36
1464,12.36,199.35
1465,-22.56,-255.90
1466,-4.22,-1.66
1467,9.60,223.05
1468,11.50,235.09
1469,-0.27,-36.95
1470,-23.40,-250.01
1471,4.65,147.81
1472,-2.29,-78.62
1473,-22.72,-260.12
1474,-25.34,-250.91
1475,-23.05,-250.48
1476,0.48,-50.85
1477,-0.73,-31.91
1478,0.45,-59.52
1479,3.81,167.47
1480,-1.16,-42.68
1481,-21.98,-250.22
1482,-23.80,-253.48
1483,-0.62,-39.33
1484,-0.53,-40.98
1485,0.14,-4.94
1486,3.06,158.89
1487,0.40,-37.22
1488,-0.98,-73.27
1489,-0.72,-74.55
1490,-1.44,-113.39
1491,-2.33,-80.41
1492,8.68,251.81
1493,-0.88,-40.76
1494,0.29,-58.35
1495,-3.12,-38.45
1496,-3.36,-165.22
1497,-0.44,-58.23
1498,-1.56,-26.75
1499,-0.88,-43.77
1500,-22.16,-264.34
1501,-16.45,-250.13
1502,-1.70,-76.19
1503,0.60,-1.54
1504,-1.64,-14.35
1505,-0.95,-74.20
1506,-2.32,-78.01
1507,-1.40,20.19
1508,-3.71,-34.52
1509,9.44,228.29
1510,-0.19,-15.15
1511,7.46,144.35
1512,2.61,11.33
1513,-23.53,-250.24
1514,0.58,-43.64
1515,12.36,221.21
1516,-24.79,-250.01
1517,-22.60,-250.43
1518,2.95,64.67
1519,-0.48,-52.64
1520,-1.56,-35.65
1521,-2.10,-84.94
1522,0.65,-41.93
1523,0.33,-9.99
1524,0.26,-3.49
1525,0.14,-23.92
1526,-1.30,-43.51
1527,-3.89,12.43
1528,11.81,186.30
1529,0.01,-23.06
1530,-3.45,-61.24
1531,-1.56,-59.08
1532,-1.09,-5.19
1533,-23.45,-250.57
1534,-25.46,-252.07
1535,0.78,4.92
1536,1.54,11.14
1537,-24.89,-250.06
1538,0.39,-17.00
1539,-23.59,-253.04
1540,-23.29,-253.75
1541,-21.72,-263.17
1542,-7.92,-74.00
1543,13.19,241.66
1544,-1.04,-30.90
1545,14.17,254.37
1546,0.19,46.89
1547,-13.35,-258.77
1548,-19.90,-252.62
1549,12.26,198.81
1550,-17.24,-250.96
1551,8.33,166.96
1552,6.05,158.91
1553,-21.90,-250.26
1554,-19.53,-250.35
1555,10.63,224.33
1556,-22.66,-250.25
1557,12.50,227.73
1558,12.16,198.72
1559,8.90,213.38
1560,11.68,274.96
1561,-17.64,-250.20
1562,-19.66,-250.18
1563,-22.27,-258.42
1564,12.51,208.92
1565,13.83,260.00
1566,-21.01,-250.10
1567,8.42,229.85
1568,9.80,240.31
1569,10.06,236.09
1570,-21.18,-250.17
1571,-15.70,-251.13
1572,9.71,237.98
1573,12.77,257.95
1574,10.03,230.24
1575,-23.64,-259.51
1576,9.78,236.23
1577,-18.78,-250.48
1578,-23.80,-261.40
1579,-19.42,-250.52
1580,8.00,159.01
1581,10.06,190.11
1582,11.21,226.91
1583,12.07,258.07
1584,-17.08,-254.12
1585,5.92,108.95
1586,-19.98,-250.35
1587,8.19,201.36
1588,-18.56,-250.07
1589,-18.02,-250.01
1590,-25.06,-250.37
1591,7.59,165.32
1592,-21.87,-250.01
1593,10.95,221.82
1594,10.23,215.80
1595,11.63,218.35
1596,12.06,216.78
1597,6.39,135.75
1598,-16.98,-250.42
1599,9.24,189.99
1600,11.20,228.74
1601,-19.94,-250.06
1602,12.38,253.07
1603,9.53,168.49
1604,11.49,267.10
1605,7.23,166.11
1606,6.62,193.01
1607,11.26,224.18
1608,11.43,211.46
1609,7.57,179.55
1610,9.04,195.62
1611,-14.64,-250.11
1612,-21.68,-250.19
1613,6.33,160.77
1614,10.92,218.09
1615,12.04,253.02
1616,10.79,243.29
1617,7.45,198.76
1618,5.91,188.68
1619,12.49,271.30
1620,10.55,236.13
1621,0.82,59.83
1622,7.21,181.23
1623,8.58,187.97
1624,11.33,197.56
1625,7.15,168.27
1626,-16.02,-250.21
1627,11.32,184.99
1628,-11.74,-250.31
1629,9.18,253.04
1630,9.64,222.29
1631,11.65,207.85
1632,11.95,232.24
1633,-16.45,-250.29
1634,8.73,208.30
1635,9.93,210.71
1636,1.42,72.44
1637,14.07,256.41
1638,-13.78,-250.17
1639,11.82,221.99
1640,-16.71,-250.31
1641,7.71,165.12
1642,7.36,154.01
1643,-21.02,-250.20
1644,2.59,19.31
1645,10.07,230.03
1646,-17.69,-250.02
1647,9.55,198.88
1648,-20.08,-250.00
1649,9.18,178.03
1650,11.24,212.62
1651,7.77,187.05
1652,6.13,146.27
1653,8.20,189.91
1654,4.10,126.61
1655,-21.59,-253.25
1656,2.75,97.77
1657,4.75,124.85
1658,3.83,110.42
1659,0.16,48.06
1660,1.08,87.54
1661,-22.48,-250.15
1662,3.13,66.06
1663,2.22,59.95
1664,-19.60,-250.39
1665,-20.99,-251.14
1666,-0.33,47.36
1667,1.76,81.28
1668,-1.93,79.70
1669,-2.33,37.87
1670,4.87,127.40
1671,-20.92,-253.21
1672,-15.89,-250.85
1673,1.46,44.90
1674,0.37,76.98
1675,-21.06,-250.80
1676,-21.05,-250.16
1677,-23.50,-250.06
1678,-24.18,-250.12
1679,-18.84,-250.14
1680,-18.56,-250.51
1681,-17.91,-250.48
1682,-18.80,-250.23
1683,-19.28,-250.05
1684,-20.45,-250.10
1685,-24.89,-250.16
1686,-0.11,14.40
1687,-18.26,-251.96
1688,-18.64,-250.71
1689,-22.16,-250.29
1690,-0.40,16.06
1691,-22.40,-257.80
1692,-19.94,-250.16
1693,-21.47,-250.32
1694,-22.50,-250.39
1695,12.71,211.74
1696,-17.97,-250.14
1697,-20.69,-250.04
1698,-19.16,-250.36
1699,-19.56,-250.37
1700,-18.82,-250.04
1701,-22.33,-250.93
1702,-20.03,-250.08
1703,-17.16,-250.17
1704,-20.97,-250.27
1705,-20.73,-250.31
1706,-21.45,-250.22
1707,-20.30,-250.07
1708,-22.03,-250.07
1709,-21.81,-250.22
1710,-21.60,-259.86
1711,-21.04,-250.56
1712,-20.30,-250.37
1713,-19.72,-250.54
1714,-20.91,-250.04
1715,-20.95,-250.16
1716,8.50,179.40
1717,-0.44,-38.79
1718,-20.07,-250.23
1719,-20.49,-250.30
1720,7.33,189.52
1721,-19.77,-250.38
1722,-21.17,-250.07
1723,-19.53,-250.28
1724,-21.64,-250.05
1725,-20.05,-250.25
1726,10.44,233.20
1727,-26.47,-250.64
1728,-0.41,-40.98
1729,-19.80,-250.15
1730,-21.31,-250.37
1731,-19.84,-250.38
1732,-21.50,-250.27
1733,-20.22,-250.26
1734,-19.87,-250.60
1735,-9.13,-82.53
1736,-20.03,-250.24
1737,-18.99,-250.23
1738,8.49,140.35
1739,-21.44,-250.10
1740,8.84,193.04
1741,8.61,218.67
1742,-23.15,-250.07
1743,-21.14,-250.13
1744,12.19,166.14
1745,-19.52,-250.11
1746,-20.36,-250.04
1747,-19.69,-250.05
1748,-2.13,-91.26
1749,-17.28,-250.11
1750,-18.00,-250.34
1751,-22.13,-250.30
1752,-0.76,-7.99
1753,11.55,247.51
1754,-17.84,-250.02
1755,-19.32,-250.03
1756,-18.10,-250.08
1757,-24.71,-250.14
1758,-22.17,-250.26
1759,5.68,232.08
1760,-20.69,-250.45
1761,-21.22,-250.04
1762,-19.40,-250.22
1763,-20.22,-250.05
1764,-22.83,-250.34
1765,-23.14,-250.02
1766,-21.85,-250.26
1767,12.68,236.60
1768,12.08,229.51
1769,-20.41,-250.13
1770,-2.53,-17.03
1771,-22.91,-250.25
1772,-19.71,-250.38
1773,-23.60,-250.07
1774,-20.06,-250.07
1775,-21.17,-250.18
1776,-21.46,-250.18
1777,-24.25,-250.11
1778,-1.83,-8.19
1779,-24.59,-261.93
1780,-0.14,-4.34
1781,-21.64,-250.19
1782,-22.84,-250.35
1783,-23.58,-250.02
1784,1.42,34.88
1785,-24.23,-250.22
1786,-18.95,-250.36
1787,12.68,272.36
1788,3.40,53.04
1789,-21.28,-250.25
1790,-23.37,-250.28
1791,12.41,232.59
1792,10.21,188.19
1793,12.27,200.81
1794,13.74,229.78
1795,16.61,259.41
1796,-19.64,-250.16
1797,-19.75,-250.12
1798,-20.35,-250.03
1799,-22.54,-250.05
1800,-22.54,-250.27
1801,-20.33,-250.22
1802,-21.97,-250.18
1803,13.65,250.23
1804,12.25,234.61
1805,0.98,3.47
1806,-21.60,-250.06
1807,-24.70,-250.29
1808,-19.12,-250.05
1809,14.12,239.83
1810,-22.72,-250.24
1811,-7.01,-216.67
1812,10.90,258.52
1813,12.47,218.47
1814,-24.51,-250.29
1815,-21.32,-253.89
1816,12.85,254.19
1817,-0.43,-48.13
1818,-6.24,-169.60
1819,-0.73,-36.72
1820,-3.90,-19.21
1821,-22.91,-250.03
1822,11.96,214.02
1823,-2.69,24.64
1824,-22.77,-250.08
1825,-22.51,-252.17
1826,-18.42,-250.50
1827,0.81,43.92
1828,-17.83,-255.59
1829,-19.89,-255.41
1830,-8.95,-30.98
1831,-19.06,-255.92
1832,-20.08,-250.28
1833,-19.07,-250.15
1834,-24.86,-250.64
1835,4.37,112.37
1836,-7.42,-13.66
1837,-18.36,-250.12
1838,-24.53,-258.06
1839,-20.73,-250.43
1840,-22.52,-258.89
1841,-20.25,-250.59
1842,0.37,4.13
1843,-19.76,-250.46
1844,-18.01,-250.08
1845,-19.94,-255.91
1846,-19.27,-250.02
1847,-18.35,-253.46
1848,-21.78,-250.24
1849,-18.88,-258.04
1850,-18.60,-250.46
1851,12.19,196.28
1852,-18.59,-250.28
1853,-19.22,-250.36
1854,-19.17,-250.36
1855,-17.77,-250.16
1856,11.20,183.88
1857,-19.39,-250.43
1858,-19.98,-250.28
1859,-20.85,-250.08
1860,-19.41,-250.32
1861,-22.20,-250.10
1862,14.59,252.06
1863,9.29,184.21
1864,-19.43,-250.01
1865,-19.22,-250.11
1866,-0.41,-60.89
1867,-19.68,-250.42
1868,-2.63,-74.07
1869,-20.19,-250.01
1870,15.10,266.29
1871,-19.03,-250.11
1872,-8.69,-236.18
1873,-1.56,-86.74
1874,0.93,8.90
1875,-20.62,-250.17
1876,-20.11,-250.24
1877,-20.09,-250.34
1878,12.56,216.59
1879,-18.22,-250.02
1880,-19.08,-250.37
1881,-22.70,-251.45
1882,-19.56,-250.27
1883,-19.78,-250.09
1884,-6.50,-197.33
1885,-21.84,-250.24
1886,-25.14,-250.03
1887,-3.34,-148.05
1888,-7.09,-187.88
1889,-20.07,-250.17
1890,-1.40,-6.77
1891,-5.57,-80.43
1892,-1.80,-25.06
1893,-1.42,-71.27
1894,-18.19,-250.10
1895,-22.99,-250.47
1896,-2.52,-65.68
1897,-4.43,-37.77
1898,-4.63,-45.03
1899,-23.64,-258.77
1900,-6.48,-276.05
1901,10.77,185.34
1902,9.09,191.42
1903,9.61,197.17
1904,-21.50,-251.23
1905,-22.38,-250.16
1906,10.23,193.40
1907,-4.00,-78.65
1908,10.94,199.29
1909,-3.21,-250.78
1910,-19.47,-250.34
1911,5.99,143.59
1912,-6.57,-243.49
1913,-6.19,-251.64
1914,-19.39,-250.64
1915,8.59,198.47
1916,-22.88,-250.05
1917,-0.56,18.50
1918,4.49,134.20
1919,-7.47,-286.33
1920,2.20,171.10
1921,-16.58,-250.05
1922,-6.98,-256.30
1923,8.97,183.20
1924,-22.26,-250.09
1925,-5.70,-330.74
1926,-18.51,-250.59
1927,9.02,183.27
1928,-22.66,-250.04
1929,8.82,152.97
1930,-23.90,-253.49
1931,-13.89,-250.56
1932,-16.19,-251.00
1933,-3.99,-195.07
1934,10.23,157.74
1935,-20.13,-250.36
1936,-18.93,-253.03
1937,-2.32,-35.30
1938,-22.51,-254.79
1939,-21.45,-256.29
1940,-20.21,-250.11
1941,-20.21,-250.24
1942,-5.67,-167.24
1943,-22.71,-250.09
1944,-2.92,-122.61
1945,-22.54,-250.07
1946,-22.35,-250.17
1947,-22.38,-250.98
1948,-24.18,-254.51
1949,-22.12,-250.05
1950,13.71,247.92
1951,9.87,200.77
1952,-21.62,-250.26
1953,-20.95,-250.11
1954,-24.64,-250.43
1955,-24.75,-250.35
1956,11.16,164.55
1957,-22.61,-250.03
1958,-28.84,-250.21
1959,12.39,221.46
1960,12.27,206.62
1961,-7.40,-217.99
1962,-0.60,3.96
1963,-22.70,-250.16
1964,12.71,208.94
1965,-26.45,-250.27
1966,-22.56,-250.09
1967,-26.20,-250.06
1968,-24.41,-250.42
1969,-0.09,-7.53
1970,-22.03,-250.49
1971,-4.68,-180.88
1972,-25.01,-250.03
1973,-24.98,-250.03
1974,8.98,179.76
1975,-26.18,-250.46
1976,-25.13,-250.14
1977,13.82,242.85
1978,12.17,274.08
1979,12.94,259.49
1980,-23.34,-250.50
1981,12.68,241.72
1982,-24.86,-250.12
1983,12.81,243.48
1984,-0.03,36.97
1985,9.85,227.68
1986,12.56,233.39
1987,-23.77,-250.38
1988,12.49,259.96
1989,-26.41,-250.11
1990,-2.28,-43.53
1991,-2.36,4.47
1992,-23.81,-250.05
1993,-26.90,-250.12
1994,0.49,28.33
1995,-25.80,-250.32
1996,-0.23,-20.68
1997,-0.51,1.84
1998,-1.61,-62.44
1999,-1.39,-16.54
2000,1.56,59.97
2001,0.53,-0.72
2002,0.40,31.27
2003,0.92,25.79
2004,-1.98,-27.62
2005,-0.77,-32.60
2006,-2.16,-64.84
2007,0.09,-11.32
2008,-0.94,-45.39
2009,1.82,41.80
2010,-2.02,-18.72
2011,0.41,-3.26
2012,-29.33,-250.11
2013,14.51,237.75
2014,-2.23,-54.97
2015,5.10,217.78
2016,-1.46,-11.71
2017,-1.40,-44.58
2018,-0.23,-41.09
2019,-2.26,-47.52
2020,12.79,217.94
2021,2.38,33.69
2022,-2.18,-38.07
2023,-1.22,-45.20
2024,-28.42,-250.22
2025,-0.02,17.03
2026,-0.80,20.53
2027,-1.52,9.45
2028,-27.74,-250.08
2029,-27.64,-250.22
2030,-1.75,-21.03
2031,-29.13,-250.07
2032,2.63,43.60
2033,0.10,12.26
2034,0.09,41.20
2035,-1.95,23.10
2036,-26.61,-250.20
2037,-1.23,8.77
2038,-30.64,-250.44
2039,-29.28,-250.03
2040,-32.20,-250.20
2041,-31.32,-250.13
2042,-31.09,-250.52
2043,-32.49,-250.17
2044,-30.16,-250.26
2045,-32.22,-250.02
2046,-29.79,-250.49
2047,-34.65,-250.22
2048,-33.86,-250.14
2049,-34.49,-250.31
2050,-33.11,-250.45
2051,-36.87,-250.15
2052,-31.98,-254.63
2053,-31.26,-250.11
2054,-36.24,-250.47
2055,-31.88,-250.04
2056,-34.87,-250.34
2057,-38.30,-250.31
2058,-32.74,-250.06
2059,-35.64,-250.07
2060,-42.19,-250.28
2061,-33.08,-250.12
2062,-33.81,-258.27
2063,-30.30,-250.36
2064,-29.61,-250.04
2065,-33.04,-250.13
2066,13.94,212.15
2067,14.88,278.20
2068,16.76,262.08
2069,13.84,228.06
2070,17.41,278.45
2071,14.07,230.35
2072,15.53,266.56
2073,15.52,275.39
2074,14.12,222.80
2075,15.24,288.22
2076,14.98,262.72
2077,18.34,263.07
2078,14.80,286.94
2079,14.93,274.88
2080,19.18,287.67
2081,14.51,240.77
2082,17.34,251.25
2083,14.53,276.39
2084,15.58,250.41
2085,14.92,233.65
2086,13.89,242.38
2087,16.32,257.66
2088,14.35,221.19
2089,18.35,266.62
2090,14.54,215.20
2091,14.79,253.73
2092,16.04,265.69
2093,18.18,269.26
2094,16.00,210.80
2095,14.46,269.70
2096,16.15,239.74
2097,16.29,231.85
2098,15.84,258.49
2099,15.26,211.93
2100,14.28,222.13
2101,14.40,240.41
2102,13.95,214.68
2103,15.72,240.01
2104,14.33,229.91
2105,14.69,218.17
2106,15.88,240.21
2107,17.37,275.86
2108,16.07,252.27
2109,18.34,265.19
2110,14.95,270.74
2111,15.23,265.07
2112,15.38,230.08
2113,15.02,205.30
