episode,rewards,actor_loss,critic_loss
182,-103.60,-0.0377,0.4996
183,-54.21,0.0000,0.0001
184,-58.19,0.0001,0.0001
185,-140.53,-0.0001,0.0000
186,-88.29,-0.0178,0.0001
187,-131.96,0.0000,0.0003
188,-152.83,-0.0022,0.5634
189,-124.69,-0.0030,0.0000
190,-48.90,0.0051,0.0000
191,-94.96,-0.0023,0.0001
192,-133.84,-0.0002,0.0000
193,-80.25,-0.0330,0.4484
194,-105.55,0.0000,0.0000
195,-133.38,-0.0207,0.0001
196,-42.02,-0.0058,0.0000
197,-86.34,0.0000,0.0000
198,-116.36,0.0000,0.0000
199,-120.19,-0.0006,0.0001
200,-88.80,0.0000,0.0001
201,-119.90,0.0000,0.0002
202,-125.37,-0.0000,0.0000
203,-73.39,-0.0000,0.0003
204,-135.92,0.0000,0.0000
205,-132.90,-0.0280,0.0532
206,-179.29,-2.6442,0.5923
207,-9.37,-0.0000,0.2719
208,-69.67,-0.0000,0.0000
209,-83.49,0.0001,0.0011
210,-124.91,-0.0002,0.0001
211,-84.14,-0.0001,0.0000
212,-60.32,-0.0041,0.0000
213,-102.01,0.0000,0.0000
214,-185.72,-0.0000,0.2549
215,-46.10,0.0000,0.0000
216,-91.15,-0.2920,0.1621
217,-104.00,-0.0216,0.2530
218,-29.42,0.0000,0.2475
219,7.72,0.0000,0.0616
220,-78.25,-0.0000,0.0000
221,-152.86,-0.0322,0.1825
222,-132.74,0.2759,0.0028
223,-268.51,-0.4086,0.1384
224,-84.35,-0.0038,0.0007
225,-93.35,-0.0000,0.0001
226,-121.53,-0.0055,0.1945
227,-124.83,-0.0000,0.0000
228,-142.71,-0.0009,0.1035
229,-130.80,-0.0003,0.0002
230,-46.01,-0.0031,0.0001
231,-75.88,-0.0000,0.0000
232,-197.29,-0.1841,0.4978
233,-64.15,-0.0000,0.0000
234,-80.76,0.0000,0.0000
235,-128.23,-0.0094,0.6225
236,-90.42,-0.0004,0.0001
237,-237.71,-0.0262,0.4004
238,-89.61,0.0000,0.0000
239,-80.94,0.0000,0.0001
240,-122.24,-0.0306,0.4180
241,-125.00,-0.0029,0.0000
242,-213.33,-0.0130,0.1855
243,-103.33,0.0019,0.0000
244,-185.49,-0.0001,0.3876
245,-60.21,-0.0000,0.0000
246,-43.85,0.0027,0.0001
247,-90.60,0.0002,0.0000
248,-84.65,0.0083,0.0005
249,-77.87,-0.1857,0.2443
250,-45.54,0.0000,0.0000
251,-125.67,0.0001,0.0003
252,-164.57,-0.3475,0.3834
253,-139.96,0.0006,0.0001
254,-119.53,-0.5284,0.2668
255,-77.06,-0.0001,0.0000
256,-173.04,-0.1339,0.4326
257,-219.74,-0.5050,0.2936
258,-250.63,-0.0001,0.1823
259,-64.12,0.0030,0.0002
260,-96.61,-0.0000,0.0001
261,-159.97,0.0000,0.0000
262,-195.99,-0.0522,0.0924
263,-143.63,0.0025,0.0001
264,-166.69,-0.0511,0.0364
265,-164.50,-0.0000,0.1442
266,-156.89,-0.0000,0.0312
267,-58.14,-0.1490,0.5065
268,-186.60,-0.0003,0.1702
269,-179.10,0.0000,0.0002
270,-167.04,0.0000,0.0000
271,-144.91,0.0001,0.0001
272,-301.92,-0.0003,0.3504
273,-318.83,-0.0059,0.0050
274,-186.21,-0.3136,0.3464
275,-152.33,0.0297,0.0014
276,-294.14,-0.0439,0.1610
277,-133.54,-0.0009,0.0000
278,-167.27,-0.0014,0.0000
279,-174.03,-0.0000,0.0146
280,-152.10,0.0159,0.0058
281,-248.61,-0.0301,0.4117
282,-157.60,-0.0020,0.0000
283,-102.75,0.0014,0.0000
284,-79.20,-0.0000,0.4782
285,-188.69,-0.0427,0.2347
286,-98.55,-0.0000,0.0000
287,-122.14,0.0109,0.0001
288,-196.51,0.0007,0.0008
289,-234.99,-0.3286,0.2748
290,-178.11,-0.0000,0.2516
291,-102.68,-0.0033,0.0000
292,-173.49,-0.0039,0.0416
293,-121.73,-0.0034,0.0001
294,-119.87,0.0023,0.0000
295,-116.36,-0.0016,0.0003
296,-225.91,-0.0422,0.0807
297,-112.92,0.0108,0.0000
298,-190.44,-0.0452,0.0004
299,-153.60,-0.0157,0.4135
300,-298.25,0.0046,0.0033
301,-278.68,-0.2278,0.2325
302,-152.25,-0.0000,0.0000
303,-223.07,-0.0000,0.0002
304,-124.44,0.0000,0.0003
305,-154.29,0.0004,0.0000
306,-196.35,-0.0002,0.0000
307,-182.51,0.0023,0.0000
308,-104.52,-0.0024,0.0000
309,-142.30,0.0008,0.0000
310,-113.35,-0.1324,0.4345
311,-196.79,0.0011,0.0000
312,-134.05,0.0001,0.0000
313,-115.93,-0.0004,0.0000
314,-116.20,-0.0003,0.0002
315,-298.02,-0.0054,0.0426
316,-108.30,0.0027,0.0000
317,-156.99,-0.5045,0.2461
318,-228.52,-0.5024,0.1270
319,-217.81,0.0222,0.0010
320,-221.48,0.0163,0.1137
321,-185.97,-0.8497,0.2583
322,-211.50,-0.0123,0.0001
323,-177.08,-0.0259,0.3975
324,-232.08,-0.3615,0.1132
325,-154.55,0.0045,0.0001
326,-238.03,-0.0585,0.4822
327,-153.59,-0.0027,0.0001
328,-268.79,0.0005,0.0496
329,-250.29,-0.0200,0.0402
330,-105.51,-1.1817,0.4569
331,-134.85,0.0002,0.0000
332,-201.38,0.0019,0.2496
333,-199.08,-0.0000,0.3043
334,-183.08,0.0000,0.0000
335,-252.31,-0.0207,0.3649
336,-142.50,0.0016,0.0001
337,-138.07,-0.0005,0.0001
338,-155.09,-0.0000,0.4547
339,-257.93,-0.0048,0.0867
340,-119.29,0.0000,0.0001
341,-194.72,-0.0000,0.1438
342,-249.73,-0.1264,0.3001
343,-104.14,-0.0000,0.0003
344,-135.31,-0.0007,0.0000
345,-183.27,-0.0020,0.0793
346,-151.06,-0.0015,0.2243
347,-173.26,-0.0016,0.0102
348,-215.72,-0.0163,0.0600
349,-220.54,-0.0753,0.2509
350,-149.64,-0.0203,0.0000
351,-194.77,-0.0001,0.1067
352,-175.65,-0.0487,0.0884
353,-238.11,-0.0021,0.0309
354,-113.31,-0.0768,0.0442
355,-119.75,-0.8670,0.0448
356,-144.43,0.0000,0.0000
357,-117.49,-0.2657,0.3231
358,-209.70,0.1658,0.0413
359,-150.77,-0.0006,0.1380
360,-107.52,-0.1951,0.1537
361,-96.28,-0.0156,0.0676
362,-147.50,-0.0182,0.2727
363,-203.81,-0.0000,0.0197
364,-215.39,0.0000,0.0015
365,-180.01,-0.0650,0.3000
366,-168.70,0.0014,0.0050
367,-216.46,0.0163,0.0533
368,-223.02,-0.0000,0.0065
369,-89.53,-0.0063,0.3085
370,-95.22,-0.0006,0.0000
371,-142.55,-0.0433,0.1106
372,-214.74,-0.0467,0.0220
373,-131.79,-0.0028,0.0002
