episode,rewards,loss,l2_grad,max_grad
634,-114.48,-10.40,0.3885,10.5638
635,-338.87,-2.02,0.3775,8.8477
636,-57.90,-14.18,0.4524,12.6767
637,-76.83,-11.02,0.3769,10.5616
638,-133.83,-5.37,0.2585,5.1194
639,-421.03,-9.37,0.3165,6.9082
640,-271.44,-9.81,0.4137,11.2002
641,-170.57,-11.71,0.4259,13.7370
642,-67.46,-10.50,0.3630,9.8350
643,-225.69,-3.66,0.3531,9.3321
644,-80.82,-10.47,0.3431,10.3381
645,-107.99,-12.38,0.4045,10.3249
646,-83.31,-13.33,0.4007,11.2243
647,-154.79,-9.57,0.3613,10.6431
648,-92.71,-12.05,0.4191,11.4201
649,-227.93,-7.58,0.3608,9.4194
650,-223.27,-6.98,0.3774,8.8999
651,-148.26,-10.16,0.3842,10.5600
652,-140.23,-5.88,0.1973,3.3285
653,-384.12,-2.95,0.3927,10.8364
654,-84.48,-12.58,0.3880,11.1268
655,-220.10,-13.21,0.2789,5.7434
656,-57.71,-5.98,0.2098,5.5916
657,-61.85,-5.25,0.2530,4.1600
658,-104.52,-11.38,0.4024,10.8434
659,-135.79,-12.70,0.4476,12.9774
660,-314.70,-5.35,0.4406,9.6456
661,-293.31,-2.29,0.3498,7.6632
662,-322.32,-7.77,0.3605,8.7992
663,-30.51,-12.55,0.3928,9.8118
664,-69.13,-7.40,0.1292,1.1960
665,-142.93,-14.38,0.4051,10.9342
666,-46.27,-18.12,0.5678,15.9124
667,-67.59,-7.92,0.2091,1.6358
668,-49.51,-7.58,0.1429,2.3074
669,-329.34,-10.16,0.4362,11.9677
670,-141.79,-6.83,0.2794,5.6097
671,-312.86,-5.43,0.3433,8.3917
672,-204.69,-11.15,0.4639,11.9490
673,-77.11,-16.08,0.5859,15.8135
674,-34.49,-8.69,0.3321,8.0010
675,-78.60,-8.24,0.1956,2.1625
676,-185.36,-12.52,0.3565,9.7816
677,-71.11,-13.73,0.4569,11.4790
678,-246.39,-11.83,0.4018,9.9416
679,-385.92,-8.17,0.3500,9.3034
680,-88.74,-5.89,0.1781,3.5907
681,-100.58,-12.73,0.3857,9.7526
682,-429.49,1.91,0.6780,18.7016
683,-83.89,-14.41,0.4070,9.7805
684,-375.93,0.77,0.7703,17.8324
685,-259.14,-7.57,0.3544,7.7871
686,-431.38,-9.10,0.4706,12.7358
687,-258.95,-4.02,0.4299,9.7239
688,-272.37,-0.64,0.6487,18.1060
689,-214.78,-4.66,0.5563,16.8251
690,-110.34,-6.00,0.2666,5.3920
691,-153.73,-16.90,0.5787,15.3638
692,-142.89,-14.93,0.4837,14.7136
693,-86.39,-14.46,0.4405,13.1536
694,-477.79,-7.39,0.2669,5.4788
695,-216.19,-11.31,0.4744,12.4001
696,-86.56,-15.61,0.4995,13.6124
697,-216.19,-12.41,0.4432,11.1229
698,-260.61,-8.07,0.3874,6.3520
699,-91.40,-6.87,0.2370,4.0671
700,-114.98,-8.22,0.1938,2.4458
701,-321.47,-11.56,0.3564,8.1780
702,-98.70,-14.97,0.4519,11.7325
703,-296.39,-15.82,0.3268,7.6580
704,-194.15,-0.32,0.5832,16.0259
705,-73.40,-8.42,0.2227,3.9732
706,-61.68,-16.60,0.4977,13.1910
707,-199.20,-12.33,0.4016,10.3746
708,-219.71,-10.47,0.3260,4.0219
709,-173.17,-12.43,0.3611,9.2453
710,-184.93,-10.43,0.3094,3.0716
711,-280.94,-9.28,0.3865,9.1563
712,-241.19,-11.30,0.4055,9.8801
713,-271.37,-11.62,0.3103,8.0016
714,-116.33,-17.04,0.5970,15.3715
715,-128.52,-7.93,0.1645,2.1789
716,-298.00,-7.60,0.4548,9.8821
717,-332.97,-10.33,0.2721,8.5301
718,-153.23,-12.69,0.4383,12.3382
719,-201.68,-6.76,0.4674,10.3680
720,-332.32,-4.71,0.4390,7.7044
721,-43.10,-14.60,0.3979,10.4484
722,-327.61,-13.81,0.3624,7.0784
723,-148.83,-13.99,0.3685,9.9224
724,-35.69,-15.18,0.4457,14.6391
725,-70.38,-8.70,0.1803,3.6620
726,-58.64,-14.73,0.3862,10.0703
727,-353.30,-11.32,0.5013,11.4306
728,-292.61,-8.33,0.2688,7.0136
729,-215.24,-7.40,0.3880,8.9261
730,-212.18,-12.01,0.4116,8.2832
731,-265.51,-9.19,0.3917,8.1110
732,-398.49,-3.81,0.7269,17.2583
733,-96.67,-15.16,0.4718,13.2446
734,-154.88,-18.05,0.4921,11.9198
735,-108.70,-7.33,0.2454,4.5088
736,-321.92,-12.83,0.5317,12.9115
737,-109.84,-16.01,0.4638,11.3574
738,-504.62,-6.28,0.3412,5.9938
739,-86.23,-16.57,0.4215,10.1423
740,-120.98,-18.01,0.5068,14.2336
741,-180.74,-15.34,0.4605,14.5788
742,-112.81,-10.73,0.1910,3.5348
743,-277.12,-14.30,0.4584,11.3423
744,-95.47,-7.35,0.3198,7.7575
745,-262.69,-12.00,0.4371,10.6774
746,-186.01,-13.80,0.3211,7.2503
747,-453.55,-9.52,0.4572,7.1537
748,-61.35,-16.93,0.5006,12.7037
749,-326.29,-14.99,0.3046,8.7789
750,-198.64,-14.32,0.4328,11.7849
751,-420.23,-6.58,0.5187,12.7261
752,-111.71,-10.36,0.2595,5.3961
753,-123.00,-16.39,0.4639,12.2008
754,-144.14,-15.11,0.4005,9.7589
755,-316.53,-12.18,0.3615,9.8372
756,-73.17,-17.17,0.4357,12.2174
757,-250.98,-11.28,0.3779,9.4014
758,-213.01,-6.02,0.4302,9.3886
759,-197.19,-14.48,0.4551,11.9112
760,-274.14,-6.35,0.3645,8.1938
761,-254.36,1.14,0.6441,16.6207
762,-124.91,-13.18,0.3692,10.6420
763,41.11,-18.03,0.4516,12.5272
764,-104.08,-17.94,0.4827,12.2720
765,-135.10,-13.40,0.3930,8.9334
766,-262.28,-2.46,0.6469,17.5899
767,-230.80,-12.24,0.4503,11.4157
768,-132.32,-13.52,0.4524,9.7656
769,-351.65,1.56,0.6686,16.8646
770,-159.39,-13.61,0.3955,11.0323
771,-445.10,-7.63,0.4069,8.5007
772,-188.68,-18.69,0.5097,11.6106
773,-49.59,-18.02,0.4837,12.8056
774,-126.70,-15.69,0.4283,9.4050
775,-151.28,-16.34,0.4893,13.1790
776,-108.69,-16.90,0.4836,11.8275
777,-321.82,-9.27,0.5016,9.9724
778,-120.60,-15.95,0.3959,10.8786
779,-104.51,-14.30,0.3747,11.0804
780,-99.54,-17.88,0.4690,13.3255
781,-324.83,-10.98,0.4336,9.3238
782,-284.01,-2.74,0.4928,12.3355
783,-252.25,-18.08,0.5338,15.3874
784,-256.70,-3.58,0.4583,11.4292
785,-233.31,-2.72,0.4569,9.8751
786,-441.08,-8.90,0.4346,7.3106
787,-106.72,-16.23,0.4547,11.5240
788,-97.84,-18.43,0.4698,13.0369
789,-73.00,-15.88,0.3994,11.2853
790,-161.51,-15.81,0.5460,12.8242
791,-297.24,-8.69,0.5270,9.3834
792,-153.60,-12.81,0.2683,4.6360
793,-93.63,-18.36,0.4229,11.3115
794,-320.40,-3.14,0.7171,16.5187
795,-82.15,-18.19,0.5088,12.6078
796,-220.53,-13.23,0.4635,11.7383
797,-434.91,-7.63,0.4769,8.7288
798,-216.73,-16.25,0.5811,14.9311
799,-223.57,-5.33,0.6345,19.0178
800,-376.71,-2.58,0.8599,20.6656
801,-107.50,-10.36,0.2159,4.5804
802,-123.55,-16.51,0.4308,12.3182
803,-111.18,-15.92,0.4327,10.5994
804,-62.08,-16.29,0.3846,8.9643
805,-263.09,-10.89,0.4469,8.1561
806,-75.71,-17.05,0.4364,11.9736
807,-306.88,-12.41,0.5348,9.7899
808,-149.83,-20.33,0.5007,13.3190
809,-225.46,-16.31,0.5746,14.2989
810,-200.40,-6.14,0.5665,12.8568
811,-137.36,-17.92,0.4715,11.6080
812,-95.22,-9.73,0.1784,2.5618
813,-130.87,-16.77,0.4345,11.7666
814,-218.84,-17.41,0.4849,13.6718
815,-140.64,-10.17,0.2939,6.7954
816,-64.55,-18.40,0.4498,11.1265
817,-71.44,-10.34,0.2164,3.1355
818,-147.21,-7.83,0.3283,7.6821
819,-396.01,-21.54,0.5767,15.5005
820,-83.24,-18.69,0.4504,10.8582
821,-179.39,-16.15,0.3930,9.6155
822,-86.14,-21.94,0.5777,14.6591
823,-61.33,-16.12,0.3639,10.9519
824,-328.54,-11.83,0.4695,11.5426
825,-255.03,-11.16,0.3586,11.3860
826,-234.51,-15.11,0.4955,10.3565
827,-85.74,-11.21,0.3189,7.8849
828,-109.04,-19.40,0.4126,12.2685
829,-254.71,-9.84,0.3784,9.5229
830,-70.15,-19.60,0.4708,12.5834
831,-85.43,-10.85,0.1855,3.7721
832,-19.83,-18.10,0.4163,10.3552
833,-273.69,-11.38,0.4774,11.4764
834,-191.30,-4.62,0.4718,12.0932
835,-93.81,-15.35,0.3580,10.3194
836,-246.85,-0.47,0.6956,18.1458
837,-268.92,-19.05,0.5358,13.6270
838,-108.50,-9.17,0.3736,8.2385
839,-132.94,-18.90,0.4252,10.2465
840,-369.96,-11.96,0.4845,10.3670
841,-178.11,-9.88,0.2986,7.0023
842,-129.80,-19.86,0.5338,16.3713
843,-296.33,-15.36,0.2859,6.2074
844,-75.12,-17.01,0.3818,11.2010
845,-117.14,-9.89,0.3025,5.9855
846,-90.44,-18.57,0.3950,9.6648
847,-212.62,-11.60,0.3793,8.3418
848,-73.08,-10.81,0.2649,3.4356
849,-79.15,-20.60,0.4461,11.9970
850,-367.47,-10.63,0.3935,6.5076
851,-68.48,-19.13,0.4198,11.3053
852,-71.19,-20.88,0.5096,14.5730
853,-248.17,-4.02,0.7096,17.2241
854,-64.10,-22.21,0.5002,13.3628
855,-253.07,-18.72,0.4640,10.5634
856,-141.97,-18.11,0.4364,10.6088
857,-292.96,-10.05,0.5579,12.4106
858,-80.06,-20.88,0.4981,12.8006
859,-126.55,-11.54,0.2911,6.0850
860,-139.55,-22.56,0.5577,14.8505
861,-94.93,-17.59,0.4052,9.6718
862,-198.68,-20.76,0.5486,12.3008
863,-262.86,-13.13,0.5633,12.0888
864,-232.55,-12.09,0.4111,9.7537
865,-179.97,-11.88,0.3354,7.2572
866,-138.49,-10.87,0.3714,7.6165
867,-192.00,-15.59,0.3962,10.5006
868,-24.18,-18.55,0.3428,10.9646
869,-305.15,-16.02,0.4116,10.9654
870,-187.53,-14.93,0.3243,8.0277
871,-120.09,-20.86,0.5345,12.3503
872,-316.94,-6.88,0.6387,15.7195
873,-166.67,-8.44,0.4396,12.7723
874,-370.00,-9.33,0.5170,12.5047
875,-67.58,-11.66,0.2562,6.1678
876,-386.75,-11.23,0.7105,12.6478
877,-102.18,-12.31,0.2609,6.2524
878,-192.82,-14.20,0.2749,4.8517
879,16.88,-11.97,0.3398,6.9150
880,-121.92,-18.27,0.4371,12.7710
881,-252.70,-9.45,0.5928,13.6698
882,-116.30,-20.39,0.4924,14.2760
883,-101.44,-10.80,0.1806,3.2070
884,-44.33,-12.06,0.2025,2.6910
885,-69.27,-11.54,0.2575,4.2714
886,-151.45,-6.62,0.4456,11.1586
887,-96.42,-13.18,0.2551,5.4848
888,-287.81,-15.76,0.3931,9.4411
889,-179.40,-18.66,0.4511,10.8126
890,-266.89,-13.40,0.3913,9.3099
891,-106.73,-18.81,0.4248,11.9443
892,-236.40,-1.92,0.8406,20.3891
893,-238.32,-5.08,0.6145,15.0607
894,-263.94,-15.98,0.4986,10.5630
895,-169.18,-17.04,0.3841,9.4201
896,-164.75,-10.05,0.3385,8.8609
897,-187.00,-9.10,0.5567,15.2270
898,-120.99,-12.35,0.3409,5.9429
899,-186.78,-22.07,0.4811,13.7416
900,-172.65,-19.36,0.4601,12.7289
901,-144.27,-12.86,0.4963,12.6310
902,-68.51,-18.37,0.2350,2.6793
903,-280.94,-2.83,0.7318,18.1402
904,-107.27,-21.02,0.4723,12.5410
905,-248.25,-9.17,0.5656,14.0455
906,-260.42,-15.12,0.3918,10.8863
907,-174.06,-15.28,0.3801,5.7360
908,-103.40,-19.88,0.4502,12.9761
909,-315.89,-4.82,0.6621,16.5428
910,-166.81,-9.36,0.4467,10.2195
911,-376.06,-16.29,0.5200,12.9738
912,-135.27,-23.31,0.5471,15.0255
913,-434.26,-10.62,0.4395,7.4509
914,-67.86,-21.92,0.4724,12.6634
915,-406.53,-15.07,0.2179,4.6834
916,-158.19,-14.07,0.3425,9.6028
917,-276.58,-21.10,0.5022,10.5952
918,-144.75,-12.71,0.4622,12.0802
919,-141.62,-18.03,0.4470,11.8121
920,-110.35,-21.99,0.5689,14.5163
921,-148.79,-12.70,0.2616,7.1267
922,-92.40,-19.66,0.4422,9.7146
923,-103.73,-18.24,0.4253,9.8498
924,-82.34,-15.19,0.2112,2.1675
925,-120.86,-18.29,0.3606,10.8067
926,-171.74,-23.93,0.5784,15.9715
927,-244.96,-14.76,0.4645,11.3100
928,-112.84,-19.77,0.4861,11.0714
929,-93.43,-22.51,0.5236,14.0783
930,-332.88,-8.47,0.8154,18.0017
931,-73.75,-20.24,0.4211,11.9852
932,-59.90,-14.90,0.1971,3.5450
933,-46.62,-13.52,0.2060,4.1491
934,-82.99,-22.28,0.4819,12.5859
935,-200.28,-19.73,0.4526,10.5262
936,16.32,-21.53,0.4073,10.8242
937,-59.20,-13.84,0.2401,5.5891
938,-259.00,-12.10,0.3530,8.8778
939,-295.79,-7.99,0.5659,13.5737
940,-192.91,-17.57,0.4483,9.8468
941,-138.94,-23.24,0.3986,7.2969
942,-121.11,-22.02,0.5785,15.4347
943,-292.59,-13.34,0.4905,10.1929
944,-137.40,-19.88,0.4097,9.6293
945,-90.79,-12.47,0.2545,5.3216
946,-65.30,-14.43,0.2751,4.1150
947,-467.35,-17.84,0.5764,7.7321
948,-46.46,-13.57,0.2300,5.2880
949,-209.01,-18.12,0.4558,12.0716
950,-324.56,-17.43,0.2937,4.4348
951,-241.70,-11.34,0.5429,13.6631
952,-112.62,-22.93,0.5003,12.9850
953,-231.61,-9.02,0.4140,8.5420
954,-130.59,-21.79,0.5166,13.2508
955,-388.16,-16.30,0.4936,10.8199
956,-101.28,-13.07,0.2368,4.1748
957,-224.43,-6.87,0.6886,16.6098
958,-76.45,-16.17,0.2340,3.8160
959,-110.15,-21.08,0.4330,11.9030
960,-201.25,-20.57,0.5110,12.8694
961,-45.38,-14.57,0.1901,2.0326
962,-179.96,-21.41,0.5082,14.3742
963,-94.98,-20.33,0.4607,12.1170
964,-167.88,-15.10,0.3209,6.0578
965,-57.98,-20.69,0.4195,12.5047
966,-192.77,-8.11,0.5100,12.6313
967,-136.68,-24.11,0.5267,13.4213
968,-151.66,-18.12,0.3784,10.4274
969,-254.20,-13.64,0.6146,13.8084
970,5.52,-13.12,0.2926,9.1263
971,-387.30,-11.59,0.6172,13.4604
972,-84.51,-19.34,0.4177,10.2389
973,-164.21,-23.66,0.6292,16.3092
974,-280.72,-17.24,0.4466,11.0715
975,-299.02,-4.41,0.7911,18.6358
976,-67.95,-14.47,0.2139,3.1274
977,-272.02,-17.79,0.3915,10.4527
978,-219.12,-27.00,0.5523,13.1976
979,-66.13,-13.74,0.2484,4.9082
980,-88.45,-20.88,0.4179,10.9361
981,-105.67,-23.41,0.5031,13.5412
982,-61.49,-20.17,0.3992,9.7509
983,-31.66,-22.61,0.4767,11.0472
984,-238.03,-17.36,0.3404,6.5975
985,-245.33,-5.75,0.7983,20.5564
986,-57.67,-21.86,0.4181,9.4626
987,69.30,-22.46,2.0418,52.5716
988,-101.03,-20.14,0.4909,14.5287
989,-200.14,-16.68,0.4174,10.8903
990,-62.36,-22.27,0.4622,12.1071
991,-111.37,-23.59,0.5359,14.7191
992,-214.37,-19.01,0.4294,10.8318
993,-351.57,-9.02,0.9038,22.9660
994,-138.81,-10.65,0.2868,6.4723
995,-232.51,-10.60,0.6190,15.3516
996,-91.55,-20.31,0.4415,12.0654
997,-155.40,-13.53,0.3497,8.9992
998,-351.53,-20.95,0.2578,5.9447
999,-205.62,-18.33,0.4039,9.3774
1000,-97.58,-14.35,0.2066,3.5836
1001,-147.54,-21.88,0.4886,12.7255
1002,-84.87,-21.85,0.4625,12.7474
1003,-71.45,-23.45,0.4965,12.6299
1004,-320.76,-14.28,0.4167,8.3708
1005,-128.07,-14.75,0.2143,3.5866
1006,-435.07,-10.07,0.3912,6.8527
1007,-97.13,-17.04,0.2486,2.3284
1008,-318.56,-16.18,0.4365,11.8837
1009,-355.71,-16.81,0.5849,13.4117
1010,-77.95,-20.85,0.4009,9.2161
1011,-89.29,-23.68,0.5199,11.8889
1012,-278.66,-17.78,0.4525,11.9064
1013,-245.84,-11.57,0.5158,14.1988
1014,-21.12,-24.79,0.4940,12.8462
1015,-97.94,-20.37,0.4271,11.3506
1016,-68.82,-21.29,0.4136,9.7233
1017,-136.04,-23.01,0.5358,13.1323
1018,-49.10,-24.45,0.5248,12.0575
1019,-296.44,-16.83,0.5539,11.7802
1020,-393.70,-21.87,0.5488,12.2492
1021,41.42,-21.91,1.5860,42.8845
1022,-371.21,-10.94,0.8365,18.5732
1023,-299.11,-15.04,0.5013,9.2401
1024,-461.52,-21.73,0.6958,11.9988
1025,-145.80,-15.12,0.3917,8.2314
1026,-118.75,-21.58,0.4605,13.0873
1027,-255.54,-18.64,0.5471,10.1380
1028,-159.45,-14.47,0.3684,7.9679
1029,-292.27,-10.48,0.7992,17.5514
1030,-200.72,-11.40,0.5458,14.2017
1031,-47.60,-21.44,0.4126,10.3354
1032,-52.82,-16.36,0.1871,3.4362
1033,-228.69,-21.64,0.5876,13.8064
1034,-101.51,-23.20,0.4887,12.7899
1035,-164.44,-12.79,0.4695,10.9491
1036,-447.58,-19.76,0.2806,4.7751
1037,-235.32,-12.23,0.4874,10.3783
1038,-226.12,-23.38,0.4724,12.5154
1039,-225.46,-11.92,0.4737,9.2461
1040,-349.28,-21.52,0.6836,13.4854
1041,-119.28,-22.92,0.4641,12.4914
1042,-139.65,-17.91,0.4262,9.6151
1043,-293.34,-8.58,0.8238,21.5100
1044,-164.48,-14.42,0.3812,8.2913
1045,-283.31,-14.54,0.7032,17.5081
1046,-150.42,-25.01,0.5068,12.0712
1047,-178.71,-12.15,0.4397,8.9750
1048,-26.25,-23.09,0.4589,12.8949
1049,-122.15,-15.19,0.2040,2.1387
1050,-51.43,-23.70,0.4847,12.4823
1051,-195.89,-8.43,0.8186,18.4734
1052,-5.23,-24.11,0.4103,11.5473
1053,-129.05,-19.57,0.3726,8.2210
1054,-184.17,-10.66,0.4943,11.6255
1055,-221.36,-20.42,0.4412,8.5833
1056,-475.00,-12.42,0.3159,4.9489
1057,-281.03,-12.54,0.3399,7.4886
1058,-428.42,-15.04,0.8437,19.9509
1059,-379.47,-15.14,0.6478,13.1741
1060,-102.82,-20.96,0.4504,11.3223
1061,-235.94,-19.55,0.4472,11.6523
1062,-117.68,-19.39,0.3748,10.6008
1063,-175.28,-17.26,0.3159,5.3550
1064,-128.54,-15.79,0.3486,6.2582
1065,-420.09,-14.85,0.3869,8.4006
1066,-91.97,-19.14,0.3675,10.8799
1067,-38.09,-16.31,0.1771,1.8012
1068,-192.82,-19.05,0.3975,10.3180
1069,-147.83,-19.12,0.3698,10.6550
1070,-214.96,-17.19,0.3652,8.6857
1071,-116.53,-25.82,0.5700,15.5697
1072,-407.83,-12.58,1.0472,25.2598
1073,-27.63,-18.98,0.3276,7.2407
1074,-111.92,-15.24,0.3290,7.8773
1075,-304.85,-23.45,0.2210,2.6996
1076,-82.54,-21.31,0.4322,11.2275
1077,-173.55,-17.72,0.4112,9.9323
1078,-238.08,-20.68,0.4427,10.8483
1079,-202.24,-17.00,0.3482,7.4760
1080,-72.49,-25.19,0.5067,12.1545
1081,-352.09,-13.93,0.2742,5.6205
1082,-163.24,-18.84,0.3193,4.1608
1083,-43.40,-21.83,0.4271,10.7437
1084,-67.84,-22.16,0.4551,10.7221
1085,-54.98,-21.90,0.4029,9.3521
1086,-286.52,-15.32,0.3573,6.1928
1087,-281.44,-14.66,0.5607,13.8882
1088,-68.69,-19.49,0.4118,10.7731
1089,-278.58,-15.46,0.3918,8.2404
1090,-228.49,-16.81,0.3052,6.0644
1091,-13.32,-17.29,0.2891,6.9077
1092,-182.33,-14.15,0.3026,7.8741
1093,-141.46,-20.47,0.3926,9.6661
1094,-221.83,-17.52,0.3548,8.7060
1095,-261.96,-18.39,0.3472,8.6065
1096,-299.15,-22.25,0.6131,13.7400
1097,-146.36,-28.17,0.5881,12.7710
1098,-65.24,-20.16,0.3679,8.5869
1099,-190.77,-20.63,0.4610,10.7940
1100,-201.53,-14.77,0.6157,14.3817
1101,-106.95,-15.34,0.3322,5.9197
1102,-141.34,-21.68,0.4610,7.6037
1103,-209.93,-19.73,0.4396,10.3964
1104,-239.28,-24.16,0.3689,8.5072
1105,-59.88,-25.48,0.5777,15.3630
1106,-53.25,-16.05,0.2443,3.6495
1107,-189.70,-15.12,0.5055,12.3915
1108,-332.52,-23.12,0.5218,13.2177
1109,-59.91,-18.78,0.2443,3.8894
1110,-54.28,-22.52,0.4655,11.2963
1111,-261.33,-16.52,0.3458,7.7921
1112,-284.67,-14.76,0.4352,8.9592
1113,-353.81,-19.29,0.5546,12.4492
1114,-15.50,-17.23,0.1534,3.4088
1115,-88.94,-24.06,0.4942,12.7754
1116,-193.77,-16.77,0.2650,4.6998
1117,-296.49,-24.42,0.6947,15.8016
1118,-57.36,-17.31,0.2257,3.2274
1119,-150.15,-16.25,0.3310,7.9333
1120,-108.82,-14.41,0.2944,7.6241
1121,-99.71,-30.53,0.6490,17.4861
1122,-101.66,-22.35,0.4596,12.1361
1123,-120.72,-22.42,0.4985,11.3093
1124,-157.04,-19.74,0.4627,12.0860
1125,-184.60,-20.37,0.3745,9.7187
1126,-141.72,-16.35,0.2224,3.1036
1127,-195.03,-18.33,0.2706,3.2470
1128,-242.26,-19.95,0.3447,9.5725
1129,-110.42,-15.30,0.2855,5.8935
1130,-69.05,-17.66,0.2006,2.1385
1131,-121.06,-21.79,0.4354,11.6589
1132,-73.72,-16.29,0.1645,2.4416
1133,-196.51,-21.25,0.3488,6.7352
1134,-305.02,-18.53,0.5030,11.7101
1135,-146.54,-20.34,0.4007,9.6582
1136,-281.99,-22.83,0.4051,9.8592
1137,-38.02,-16.85,0.1872,1.7623
1138,-147.35,-24.44,0.5168,13.5786
1139,-371.24,-14.99,0.7222,16.3180
1140,-172.19,-19.36,0.2879,3.8733
1141,-254.21,-23.63,0.4717,10.1743
1142,-219.19,-15.59,0.4336,10.3111
1143,-157.48,-18.36,0.3636,9.4832
1144,-100.02,-23.49,0.4914,11.7977
1145,-57.70,-18.45,0.2036,1.7827
1146,-178.99,-21.62,0.4246,9.4020
1147,-301.06,-15.43,0.3207,6.5759
1148,-80.62,-17.26,0.1785,2.1549
1149,-259.79,-15.07,0.6212,13.4053
1150,-103.30,-16.50,0.2073,4.4647
1151,-134.79,-20.90,0.4844,12.9144
1152,-79.80,-22.93,0.4278,9.7006
1153,-272.83,-18.68,0.3825,8.4925
1154,7.06,-20.29,0.2659,7.4363
1155,-78.67,-24.16,0.5126,12.4064
1156,-88.33,-23.05,0.4439,12.2753
1157,-65.48,-23.50,0.4724,10.8601
1158,-318.96,-21.23,0.5501,11.9948
1159,-143.65,-22.03,0.4487,13.0032
1160,-67.56,-15.44,0.3200,6.0785
1161,-226.04,-16.38,0.4164,8.8618
1162,-104.02,-17.83,0.2074,3.5089
1163,-164.74,-23.30,0.5248,13.0543
1164,-65.99,-22.13,0.4561,13.3029
1165,-230.87,-16.24,0.3633,6.4394
1166,-171.03,-13.52,0.4742,10.3651
1167,-397.65,-9.59,0.6056,13.7053
1168,-106.49,-14.86,0.2084,3.3709
1169,-417.68,-17.21,0.1895,3.1924
1170,-92.71,-15.29,0.2497,5.3389
1171,-25.94,-20.55,0.2134,3.1172
1172,-243.25,-19.75,0.3469,6.6371
1173,-212.27,-25.56,0.6120,12.5121
1174,-90.88,-17.26,0.2347,3.5147
1175,-240.56,-20.27,0.4346,10.3550
1176,-30.74,-17.61,0.2321,7.0181
1177,-304.98,-19.31,0.4690,11.4113
1178,-66.83,-16.33,0.1529,1.2932
1179,-101.71,-21.86,0.4675,14.4839
1180,-102.75,-22.25,0.4649,10.4611
1181,-92.69,-17.94,0.3041,3.2797
1182,-127.66,-18.56,0.3447,8.8305
1183,-82.25,-23.40,0.4571,10.9465
1184,-132.36,-21.11,0.4044,12.7602
1185,-119.12,-14.52,0.1999,2.5499
1186,-98.32,-16.11,0.2093,2.6470
1187,-249.12,-19.36,0.5283,13.3207
1188,-62.32,-16.14,0.1874,2.6590
1189,-197.83,-20.48,0.2573,3.6888
1190,-312.48,-15.01,0.2317,4.5947
1191,-233.57,-10.46,0.8904,21.7594
1192,-80.76,-17.48,0.1333,1.6256
1193,-116.09,-22.90,0.4411,10.0973
1194,-471.38,-14.57,0.5856,10.9544
1195,-289.67,-12.67,0.5380,11.7188
1196,-202.51,-17.19,0.2504,5.4111
1197,-106.05,-15.11,0.4145,11.0212
1198,-216.89,-11.88,0.6806,15.8184
1199,-320.60,-14.76,0.4584,9.1285
1200,-203.45,-14.27,0.3539,8.2580
1201,-376.43,-22.43,0.4758,11.2639
1202,-89.99,-28.91,0.5765,13.3467
1203,-260.14,-20.62,0.4023,9.4867
1204,-341.34,-18.38,0.1901,2.7217
1205,-198.13,-20.99,0.4248,7.6704
1206,-34.27,-24.21,0.2519,4.6371
1207,-50.63,-23.00,0.4140,9.8627
1208,-197.44,-18.03,0.3691,7.4610
1209,-326.29,-19.41,0.3858,7.3125
1210,-288.89,-15.11,0.6784,15.3114
1211,-97.88,-15.74,0.2085,3.6976
1212,-96.87,-18.50,0.2223,2.6574
1213,-267.18,-21.24,0.2074,2.4146
1214,-45.98,-22.99,0.4302,10.8573
1215,-68.06,-23.42,0.4683,11.9668
1216,-162.12,-19.78,0.4268,10.0455
1217,-190.28,-21.15,0.4164,9.3907
1218,-164.46,-17.09,0.3375,6.2135
1219,-240.65,-11.44,0.8112,19.5765
1220,-355.36,-13.85,0.8245,18.7023
1221,-208.94,-16.76,0.3010,6.8110
1222,-99.33,-18.68,0.1498,1.4960
1223,-46.54,-19.16,0.2252,1.7134
1224,-176.04,-24.08,0.4638,10.3769
1225,-96.63,-16.82,0.2034,2.2196
1226,-70.92,-21.57,0.4204,10.1535
1227,-285.83,-19.86,0.3705,8.8873
1228,-443.49,-3.90,0.9726,22.9271
1229,-147.14,-21.19,0.3937,10.0310
1230,-345.76,-15.07,0.7372,16.4980
1231,-77.39,-16.10,0.2163,3.0854
1232,-79.07,-22.93,0.2827,5.6617
1233,-271.00,-20.10,0.4277,8.4301
1234,-298.69,-16.75,0.5204,13.2606
1235,-341.70,-21.99,0.4246,10.2635
1236,-274.23,-16.26,0.6069,12.4789
1237,-99.31,-23.85,0.4733,10.4681
1238,-110.81,-28.11,0.5550,14.2603
1239,-352.60,-15.66,0.3605,8.5018
1240,-143.05,-23.16,0.4299,11.3071
1241,-183.89,-15.72,0.4456,10.2655
1242,-269.84,-15.69,0.3431,7.5172
1243,-93.14,-17.30,0.2058,2.5470
1244,-48.28,-22.13,0.4235,10.6152
1245,-153.51,-16.12,0.0928,1.6864
1246,-265.68,-19.96,0.3612,5.7924
1247,-90.16,-23.94,0.5304,12.6070
1248,-78.81,-20.90,0.4360,13.3076
1249,-321.78,-16.53,0.3689,7.5310
1250,-302.12,-22.03,0.4527,9.9885
1251,-194.17,-20.46,0.4135,11.4750
1252,-267.38,-25.07,0.6217,14.8020
1253,-107.04,-16.38,0.3114,7.7772
1254,-217.26,-23.57,0.5446,13.8820
1255,-161.92,-20.31,0.4212,11.6953
1256,-107.65,-22.56,0.4291,9.8715
1257,-375.71,-12.61,0.4797,8.9658
