episode,rewards,actor_loss,critic_loss
820,159.00,-0.0364,0.0734
821,125.00,-0.0336,0.0780
822,129.00,-0.5516,0.0777
823,94.00,-0.0084,0.0692
824,127.00,-0.0299,0.0564
825,96.00,-0.0161,0.0496
826,101.00,-0.0083,0.0420
827,101.00,-0.0185,0.0382
828,121.00,-0.0348,0.0430
829,123.00,-0.1787,0.0481
830,108.00,-0.0128,0.0457
831,161.00,-0.0060,0.0463
832,118.00,-0.0789,0.0504
833,122.00,-0.0701,0.0576
834,145.00,-0.0132,0.0642
835,158.00,-0.0361,0.0702
836,155.00,-0.0861,0.0761
837,132.00,-0.0024,0.0785
838,93.00,-0.0079,0.0622
839,129.00,-0.1909,0.0674
840,123.00,-0.0145,0.0508
841,134.00,-0.0716,0.0568
842,156.00,-0.0999,0.0608
843,115.00,-0.6056,0.0560
844,148.00,-0.0227,0.0631
845,124.00,-0.0143,0.0650
846,163.00,-0.1855,0.0677
847,104.00,-0.0045,0.0621
848,107.00,-0.5224,0.0544
849,136.00,-0.0240,0.0598
850,131.00,-0.0404,0.0723
851,159.00,-0.0093,0.0667
852,185.00,-0.1291,0.0698
853,119.00,-0.0749,0.0667
854,117.00,-0.0238,0.0710
855,124.00,-0.0330,0.0679
856,151.00,-0.0689,0.0578
857,153.00,-0.0232,0.0519
858,149.00,-0.0149,0.0449
859,106.00,-0.0115,0.0366
860,146.00,-0.1098,0.0456
861,86.00,-0.3011,0.0322
862,131.00,-0.0082,0.0387
863,146.00,-0.3308,0.0515
864,100.00,-0.0086,0.0344
865,124.00,-0.2254,0.0426
866,226.00,-0.2593,0.0548
867,147.00,-0.0000,4.2870
868,160.00,-0.6662,0.0654
869,139.00,-0.0280,0.0633
870,143.00,-0.0051,0.0647
871,157.00,-0.0041,0.0647
872,147.00,-0.4804,3.9252
873,197.00,-0.0061,0.0600
874,146.00,-0.1394,0.0631
875,274.00,-0.2180,0.0659
876,176.00,-0.0061,0.0648
877,148.00,-0.0341,0.0651
878,159.00,-0.1254,0.0619
879,117.00,-0.2503,3.1878
880,246.00,-0.7273,2.6241
881,156.00,-0.1522,0.0633
882,132.00,-0.0358,0.0612
883,146.00,-0.6500,0.0674
884,129.00,-0.8247,2.6764
885,152.00,-0.0975,0.0676
886,166.00,-0.0043,0.0657
887,107.00,-0.0064,0.0569
888,149.00,-1.3171,2.3832
889,143.00,-0.5286,0.0538
890,148.00,-0.0013,0.0551
891,129.00,-0.1889,0.0614
892,311.00,-0.0141,0.0597
893,124.00,-0.2104,0.0634
894,96.00,-0.0207,0.0543
895,168.00,-0.0439,0.0481
896,116.00,-0.0220,0.0405
897,91.00,-0.0022,0.0350
898,124.00,-0.0126,0.0282
899,129.00,-0.0848,0.0341
900,131.00,-0.4986,0.0321
901,144.00,-0.2398,0.0422
902,193.00,-0.0074,2.3697
903,137.00,-0.3359,0.0475
904,161.00,-0.0973,0.0532
905,134.00,-0.0303,0.0552
906,238.00,-0.2558,0.0611
907,143.00,-0.0165,0.0651
908,117.00,-0.1319,0.0610
909,176.00,-0.0072,0.0641
910,131.00,-0.0801,0.0636
911,241.00,-0.0734,0.0693
912,127.00,-0.0559,0.0690
913,143.00,-0.1163,0.0767
914,146.00,-0.0028,0.0768
915,130.00,-0.0521,0.0739
916,151.00,-0.0619,0.0715
917,117.00,-0.0193,0.0630
918,134.00,-0.0235,0.0584
919,120.00,-0.0157,0.0509
920,113.00,-0.0118,0.0452
921,113.00,-0.0059,0.0368
922,144.00,-0.0050,0.0342
923,153.00,-0.0065,0.0294
924,113.00,-0.0147,0.0265
925,130.00,-0.0043,0.0277
926,135.00,-0.0826,0.0401
927,114.00,-0.0052,0.0283
928,162.00,-0.0825,0.0425
929,133.00,-0.0054,0.0324
930,163.00,-0.0612,0.0513
931,229.00,-0.0628,0.0664
932,153.00,-0.0918,0.0788
933,161.00,-0.0501,2.4377
934,87.00,-0.0167,1.9503
935,241.00,-0.0000,1.6901
936,355.00,-0.0576,0.0634
937,230.00,-0.0003,1.5580
938,154.00,-0.0618,0.0682
939,145.00,-0.0039,0.0492
940,157.00,-0.9154,1.3158
941,129.00,-0.0211,0.0540
942,136.00,-0.0329,0.0660
943,264.00,-0.0207,0.0649
944,150.00,-0.3057,0.0663
945,95.00,-0.1867,0.0516
946,197.00,-0.0719,1.1330
947,170.00,-0.0016,0.9800
948,149.00,-0.0439,0.0666
949,128.00,-0.0003,0.0664
950,113.00,-0.0166,0.0507
951,150.00,-0.1064,0.0634
952,142.00,-0.2355,0.0714
953,113.00,-0.0231,0.0496
954,151.00,-0.0670,0.0721
955,153.00,-0.0063,0.0822
956,125.00,-0.0011,0.0599
957,183.00,-0.0030,0.0855
958,157.00,-0.0713,0.0948
959,108.00,-0.0057,0.0557
960,150.00,-0.0156,0.0870
961,117.00,-0.0321,0.0521
962,168.00,-0.0007,0.0899
963,169.00,-0.0021,0.0896
964,126.00,-0.0018,0.0791
965,185.00,-0.0069,0.0938
966,200.00,-0.0002,0.1065
967,142.00,-0.0649,0.1115
968,144.00,-0.0193,0.1103
969,156.00,-0.0098,0.0731
970,150.00,-0.9108,0.1017
971,149.00,-0.0042,0.0990
972,169.00,-0.3562,0.0997
973,166.00,-0.0798,0.1053
974,146.00,-0.0248,0.1093
975,164.00,-0.1912,0.1133
976,126.00,-0.0953,0.1070
977,103.00,-0.0144,0.0731
978,180.00,-0.0004,0.1000
979,167.00,-0.0066,0.1035
980,168.00,-0.0019,0.1075
981,293.00,-1.0730,0.1249
982,248.00,-0.1793,0.1234
983,152.00,-0.5484,0.1203
984,123.00,-0.0007,0.0817
985,167.00,-0.0000,1.3404
986,167.00,-0.0002,0.1007
987,165.00,-0.0004,0.1048
988,150.00,-0.0002,0.1097
989,150.00,-0.0081,0.1140
990,150.00,-0.0719,0.1170
991,151.00,-0.0265,0.0815
992,155.00,-0.1962,0.1028
993,148.00,-0.0003,0.0725
994,144.00,-0.0618,0.1023
995,168.00,-0.0075,0.1007
996,227.00,-0.2730,0.1201
997,93.00,-1.4937,0.9459
998,174.00,-0.0911,0.1059
999,159.00,-0.1237,0.1061
1000,144.00,-0.1624,0.1079
1001,150.00,-0.0126,0.6744
1002,167.00,-0.0512,0.0998
1003,175.00,-0.0086,0.1065
1004,128.00,-0.0016,0.0748
1005,232.00,-0.0051,0.0882
1006,188.00,-0.5064,0.1238
1007,185.00,-0.0061,0.1235
1008,161.00,-0.0002,0.1274
1009,237.00,-0.2582,0.1337
1010,202.00,-0.0000,0.1355
1011,145.00,-0.1667,0.1314
1012,176.00,-0.7965,0.1358
1013,169.00,-0.0998,0.1353
1014,149.00,-0.0159,0.1345
1015,128.00,-0.0000,0.5663
1016,123.00,-0.4546,0.3324
1017,212.00,-0.2670,0.1183
1018,144.00,-0.1270,0.1208
1019,126.00,-0.0223,0.1180
1020,122.00,-0.1076,0.1130
1021,122.00,-0.3100,0.1092
1022,112.00,-0.0123,0.1035
1023,142.00,-0.3123,0.1001
1024,257.00,-0.5259,0.1053
1025,141.00,-0.1362,0.1016
1026,149.00,-0.3879,0.1028
1027,202.00,-1.4527,0.1067
1028,137.00,-0.0053,0.1033
1029,141.00,-0.1181,0.0967
1030,138.00,-0.0301,0.0909
1031,111.00,-0.0020,0.0812
1032,104.00,-0.2509,0.0761
1033,149.00,-0.0260,0.0734
1034,103.00,-0.0072,0.0604
1035,107.00,-0.0075,0.0536
1036,112.00,-0.0048,0.0509
1037,159.00,-0.4433,0.0553
1038,219.00,-0.0027,0.0597
1039,138.00,-0.0716,0.0626
1040,120.00,-0.1854,0.0606
1041,142.00,-0.0066,0.0625
1042,134.00,-0.2163,0.0641
1043,169.00,-0.0695,0.0709
1044,166.00,-0.4506,0.0788
1045,170.00,-0.0787,0.0876
1046,154.00,-0.0189,0.0896
1047,128.00,-0.0831,0.0882
1048,152.00,-0.2700,0.0935
1049,138.00,-0.0227,0.0970
1050,129.00,-0.2369,0.1052
1051,147.00,-0.3492,0.1034
1052,154.00,-0.0009,0.1081
1053,305.00,-0.0688,0.2248
1054,135.00,-0.0426,0.0958
1055,161.00,-0.0123,0.1035
1056,155.00,-0.0216,0.1062
1057,137.00,-0.4780,0.1074
1058,231.00,-0.0015,0.0398
1059,149.00,-0.0271,0.1072
1060,226.00,-0.0000,0.0160
1061,161.00,-0.1711,0.1171
1062,190.00,-0.0000,0.1240
1063,143.00,-0.0499,0.1322
1064,186.00,-0.0063,0.1336
1065,199.00,-0.0011,0.1368
1066,201.00,-0.0168,0.1405
1067,139.00,-0.0069,0.1283
1068,194.00,-0.4928,0.1258
1069,150.00,-0.0166,0.1269
1070,185.00,-0.0004,0.1278
1071,161.00,-0.0228,0.1226
1072,190.00,-0.0152,0.1253
1073,150.00,-0.0084,0.1189
1074,323.00,-0.0712,0.1370
1075,169.00,-0.2417,0.1254
1076,140.00,-0.0045,0.1138
1077,128.00,-0.2100,0.1061
1078,128.00,-0.1086,0.0980
1079,159.00,-0.2210,0.0985
1080,216.00,-0.0007,0.0965
1081,122.00,-0.0241,0.0898
1082,196.00,-0.1136,0.0869
1083,128.00,-0.2378,0.0805
1084,110.00,-0.4552,0.0734
1085,128.00,-0.0112,0.0710
1086,121.00,-0.1468,0.0669
1087,112.00,-0.1007,0.0649
1088,152.00,-0.0396,0.0667
1089,121.00,-0.0297,0.0672
1090,191.00,-0.3906,0.0728
1091,133.00,-0.0527,0.0739
1092,190.00,-0.0001,0.0820
1093,202.00,-0.1578,0.0902
1094,127.00,-0.0009,0.0846
1095,129.00,-0.0001,0.0836
1096,158.00,-0.1619,0.0914
1097,151.00,0.0000,0.0031
1098,164.00,-0.0308,0.0914
1099,140.00,-0.0044,0.0967
1100,150.00,-0.0721,0.0957
1101,146.00,-0.1449,0.0997
1102,155.00,-0.1154,0.0993
1103,171.00,-0.0053,0.0998
1104,147.00,-0.0018,0.1001
1105,167.00,-0.0115,0.1040
1106,160.00,-0.1567,0.1029
1107,127.00,-0.0015,0.1013
1108,130.00,-0.0013,0.0999
1109,136.00,-0.3145,0.0997
1110,126.00,-0.0005,0.0886
1111,119.00,-0.0001,0.0821
1112,143.00,-0.0005,0.0794
1113,125.00,-0.0015,0.0762
1114,113.00,-0.2411,0.0747
1115,100.00,-0.0227,0.0621
1116,163.00,0.0000,0.1025
1117,108.00,-0.0374,0.0505
1118,151.00,-0.0150,0.0411
1119,88.00,-0.0101,0.0343
1120,171.00,0.0000,0.0680
1121,111.00,-0.0092,0.0286
1122,135.00,0.0000,0.1477
1123,112.00,-0.0059,0.0296
1124,125.00,-0.0040,0.0328
1125,257.00,-0.0068,0.0451
1126,142.00,-0.0005,0.0507
1127,126.00,-0.0029,0.0496
1128,160.00,-0.0334,0.0555
1129,127.00,-0.0118,0.0527
1130,155.00,-0.0417,0.0567
1131,133.00,-0.0021,0.0557
1132,69.00,0.0000,0.0997
1133,157.00,-0.1618,0.0501
1134,150.00,-0.0160,0.0583
1135,122.00,-0.0993,0.0542
1136,106.00,-0.1417,0.0540
1137,123.00,-0.0397,0.0559
1138,175.00,-0.0636,0.0657
1139,135.00,-0.0198,0.0646
1140,155.00,-0.0237,0.0676
1141,166.00,-0.1056,0.0685
1142,148.00,-0.0000,0.0480
1143,90.00,0.0013,0.1051
1144,132.00,-0.0516,0.0640
1145,134.00,-0.0276,0.0631
1146,151.00,-0.3803,0.0633
1147,143.00,-0.0587,0.0690
1148,84.00,0.0046,0.1884
1149,115.00,-0.0051,0.0581
1150,112.00,-0.0000,0.0568
1151,115.00,-0.0707,0.0599
1152,135.00,-0.0365,0.0612
1153,122.00,-0.0068,0.0653
1154,109.00,-0.0165,0.0582
1155,102.00,-0.0116,0.0589
1156,107.00,-0.0170,0.0499
1157,106.00,-0.0208,0.0410
1158,110.00,-0.0338,0.0365
1159,91.00,-0.0156,0.0292
1160,203.00,0.0071,0.1274
1161,115.00,-0.0090,0.0344
1162,126.00,-0.0006,0.0406
1163,134.00,-0.0053,0.0435
1164,138.00,-0.0007,0.0467
1165,101.00,0.0145,0.2294
1166,145.00,-0.2770,0.0497
1167,157.00,-0.1203,0.0589
1168,123.00,-0.0843,0.0604
1169,148.00,-0.0765,0.0620
1170,111.00,-0.0134,0.0580
1171,107.00,-0.0663,0.0550
1172,176.00,-0.2285,0.0599
1173,134.00,-0.0022,0.0624
1174,145.00,-0.1346,0.0693
1175,107.00,-0.0068,0.0486
1176,109.00,-0.0061,0.0469
1177,165.00,-0.0006,0.0514
1178,154.00,-0.4139,0.0543
1179,109.00,0.2648,0.1582
1180,133.00,-0.0168,0.0516
1181,206.00,-0.1167,0.0582
1182,155.00,-0.3155,0.0501
1183,113.00,-0.0012,0.0457
1184,67.00,0.0000,0.0625
1185,110.00,-0.2956,0.0395
1186,191.00,-0.0063,0.0355
1187,121.00,-0.0070,0.0275
1188,132.00,-0.3431,0.0275
1189,115.00,-0.0987,0.0317
1190,184.00,-0.1706,0.0371
1191,90.00,-0.0049,0.0280
1192,92.00,-0.0000,0.1372
1193,130.00,-0.0413,0.0290
1194,121.00,-0.0141,0.0342
1195,159.00,0.0152,0.0929
1196,59.00,0.0327,0.1649
1197,113.00,-0.0241,0.0307
1198,69.00,1.4141,0.1819
1199,133.00,-0.0035,0.0314
1200,144.00,-0.0028,0.0386
1201,76.00,-0.0000,0.0861
1202,81.00,0.0479,0.0964
1203,111.00,-0.0152,0.0326
1204,156.00,-0.0021,0.0286
1205,276.00,-0.0035,0.0343
1206,131.00,-0.0021,0.0360
1207,118.00,-0.0798,0.0423
1208,128.00,-0.0031,0.0445
1209,70.00,0.0000,0.1048
1210,142.00,-0.0019,0.0449
1211,202.00,-0.0199,0.0572
1212,221.00,-0.0494,0.0642
1213,407.00,-0.1868,0.0916
1214,135.00,-0.0008,0.0861
1215,146.00,0.0000,0.0671
1216,229.00,-0.0002,0.0805
1217,193.00,-0.1480,0.0878
1218,134.00,-0.0550,0.0774
1219,76.00,-0.0000,0.1146
1220,134.00,-0.5413,0.0605
1221,487.00,0.0000,0.0893
1222,239.00,-0.0204,0.0965
1223,90.00,-0.0000,0.0772
1224,134.00,-0.1282,0.0721
1225,125.00,-0.0623,0.0656
1226,133.00,-0.0137,0.0620
1227,127.00,-0.0020,0.0559
1228,121.00,-0.0217,0.0569
1229,170.00,-0.0319,0.0602
1230,128.00,-0.0225,0.0578
1231,167.00,-0.0455,0.0608
1232,194.00,-0.0425,0.0662
1233,116.00,-0.5961,0.0623
1234,137.00,-0.0054,0.0565
1235,114.00,-0.0000,0.0486
1236,122.00,-0.0103,0.0477
1237,93.00,0.8669,0.3263
1238,118.00,-0.0019,0.0376
1239,100.00,-0.0037,0.0322
1240,106.00,-0.0299,0.0296
1241,119.00,-0.0069,0.0291
1242,109.00,-0.4204,0.0301
1243,141.00,-0.0010,0.0369
1244,149.00,-0.0203,0.0457
1245,127.00,-0.0129,0.0454
1246,117.00,-0.0081,0.0449
1247,116.00,-0.0091,0.0444
1248,115.00,-0.0015,0.0413
1249,113.00,-0.0045,0.0436
1250,108.00,-0.0210,0.0455
1251,122.00,-0.0027,0.0484
1252,108.00,-0.0218,0.0494
1253,122.00,-0.0030,0.0502
1254,114.00,-0.0003,0.0499
1255,104.00,-0.0028,0.0529
1256,178.00,-0.3784,0.0567
1257,120.00,-0.0071,0.0484
1258,104.00,-0.4628,0.0366
1259,134.00,-0.0013,0.0389
1260,112.00,-0.0046,0.0430
1261,149.00,-0.0022,0.0461
1262,137.00,-0.0161,0.0473
1263,117.00,-0.0434,0.0490
1264,114.00,-0.0843,0.0481
1265,100.00,-0.0021,0.0422
1266,81.00,0.0001,0.6944
1267,89.00,-0.0007,0.0295
1268,124.00,-0.0013,0.0293
1269,130.00,-0.0016,0.0361
1270,151.00,-0.0962,0.0440
1271,131.00,-0.0015,0.0394
1272,95.00,-0.0021,0.0316
1273,128.00,-0.1839,0.0306
1274,134.00,-0.0013,0.0366
1275,118.00,-0.0025,0.0397
1276,119.00,-0.0272,0.0455
1277,150.00,-0.0294,0.0519
1278,84.00,-0.0000,0.4081
1279,124.00,-0.0706,0.0461
1280,78.00,0.0000,0.4724
1281,74.00,-0.0000,0.2854
1282,124.00,-0.9260,0.0459
1283,217.00,-0.0043,0.0478
1284,98.00,-0.0555,0.0419
1285,108.00,-0.0058,0.0365
1286,91.00,-0.0065,0.0293
1287,134.00,-0.0032,0.0254
1288,101.00,0.0836,0.3339
1289,117.00,-0.0407,0.0228
1290,154.00,-0.0029,0.0209
1291,98.00,-0.0036,0.0177
1292,167.00,-0.1853,0.0229
1293,135.00,-0.0156,0.0342
1294,144.00,-0.0000,0.2203
1295,114.00,-0.0033,0.0376
1296,164.00,-0.0411,0.0437
1297,117.00,-0.0007,0.0423
1298,113.00,-0.0001,0.0406
1299,106.00,-0.0024,0.0413
1300,91.00,-0.0077,0.0321
1301,90.00,-0.0021,0.0266
1302,134.00,-0.0026,0.0276
1303,107.00,-0.0062,0.0302
1304,143.00,-0.0052,0.0369
1305,99.00,0.0150,0.3412
1306,120.00,0.0000,0.2869
1307,176.00,-0.0013,0.0366
1308,211.00,-0.0000,0.0453
1309,132.00,-0.0036,0.0358
1310,108.00,-0.0016,0.0308
1311,130.00,-0.0308,0.0326
1312,103.00,-0.0017,0.0279
1313,130.00,-0.0487,0.0340
1314,66.00,-0.0000,0.1449
1315,145.00,-0.1144,0.0420
1316,74.00,-0.0000,0.1523
1317,150.00,-0.0057,0.0317
1318,124.00,-0.0023,0.0270
1319,81.00,0.0007,0.1764
1320,97.00,-0.0100,0.0204
1321,172.00,0.0000,0.1036
1322,75.00,0.4976,0.1858
1323,136.00,-0.0066,0.0216
1324,111.00,-0.0018,0.0223
1325,160.00,-0.0180,0.0267
1326,162.00,-0.3601,0.0309
1327,180.00,-0.0482,0.0459
1328,128.00,-0.0067,0.0564
1329,152.00,-0.0793,0.0579
1330,326.00,0.0022,0.0430
1331,163.00,-0.0001,0.0723
1332,231.00,-0.0042,0.0820
1333,132.00,-0.0062,0.0676
1334,118.00,-0.0088,0.0563
1335,133.00,-0.0001,0.0526
1336,173.00,-0.0764,0.0553
1337,139.00,-0.0312,0.0441
1338,92.00,-0.0095,0.0302
1339,93.00,-0.0104,0.0161
1340,103.00,-0.0336,0.0133
1341,95.00,-0.0290,0.0112
1342,129.00,-0.1016,0.0102
1343,135.00,-0.0443,0.0131
1344,147.00,-0.0331,0.0155
1345,146.00,-0.0080,0.0241
1346,96.00,-0.0252,0.0507
1347,115.00,-0.0067,0.0234
1348,97.00,-0.0361,0.0118
1349,114.00,-0.1006,0.0192
1350,254.00,0.0000,0.1356
1351,71.00,0.0159,0.1540
1352,153.00,-0.0614,0.0222
1353,217.00,-0.0004,0.0490
1354,176.00,-0.0345,0.0188
1355,66.00,0.0000,0.0955
1356,142.00,-0.0908,0.0396
1357,68.00,0.0000,0.0532
1358,63.00,0.0004,0.1153
1359,124.00,0.4408,0.0621
1360,202.00,-0.0726,0.0154
1361,167.00,0.0005,0.1165
1362,59.00,0.0062,0.1020
1363,124.00,-0.0222,0.0080
1364,154.00,-0.0230,0.0321
1365,190.00,0.3164,0.0308
1366,134.00,-0.0292,0.0601
1367,255.00,-0.0502,0.0311
1368,112.00,-0.0009,0.0293
1369,89.00,0.0679,0.1023
1370,424.00,-0.0789,0.0370
1371,68.00,0.0000,0.0273
1372,217.00,-0.0001,0.0406
1373,46.00,0.0002,0.0175
1374,48.00,0.0001,0.0526
1375,355.00,-0.0138,0.2359
1376,35.00,0.0000,0.0132
1377,40.00,0.2169,0.0281
1378,57.00,0.0000,0.0193
1379,45.00,0.0000,0.0372
1380,37.00,0.0000,0.0555
1381,32.00,0.0000,0.0667
1382,68.00,0.5669,0.0567
1383,57.00,0.0000,0.0316
1384,33.00,0.0003,0.0436
1385,61.00,0.0000,0.0796
1386,36.00,0.0001,0.0740
1387,47.00,0.0015,0.0479
1388,34.00,0.0003,0.0532
1389,48.00,0.0000,0.0528
1390,33.00,0.0007,0.0395
1391,32.00,-0.0000,0.0403
1392,51.00,0.0000,0.0492
1393,53.00,0.0036,0.0401
1394,49.00,0.0046,0.0544
1395,35.00,0.0000,0.0534
1396,75.00,0.0000,0.0304
1397,41.00,0.0000,0.0552
1398,40.00,-0.0000,0.0272
1399,64.00,0.0003,0.0363
1400,35.00,0.0000,0.0336
1401,38.00,0.0000,0.0287
1402,48.00,0.0000,0.0516
1403,37.00,0.0001,0.0188
1404,33.00,0.1218,0.0428
1405,44.00,0.0000,0.0291
1406,55.00,0.0003,0.0236
1407,31.00,0.0062,0.0463
1408,50.00,0.0007,0.0221
1409,44.00,-0.0000,0.0193
1410,54.00,0.0000,0.0414
1411,32.00,0.0000,0.0134
1412,31.00,0.0054,0.0150
1413,74.00,0.0000,0.0360
1414,35.00,0.0809,0.0172
1415,67.00,0.0000,0.0179
1416,58.00,0.0008,0.0218
1417,105.00,-0.0000,0.0131
1418,37.00,0.0001,0.0150
1419,33.00,0.0286,0.0129
1420,29.00,0.1589,0.0173
1421,35.00,0.0004,0.0135
1422,29.00,0.3991,0.0152
1423,41.00,0.0024,0.0333
1424,47.00,0.0001,0.0076
1425,45.00,0.0000,0.0134
1426,36.00,0.0000,0.0111
1427,53.00,0.0027,0.0199
1428,40.00,0.0000,0.0166
1429,80.00,0.0065,0.0088
1430,76.00,0.0029,0.0116
1431,67.00,0.0098,0.0064
1432,83.00,0.0000,0.0130
1433,36.00,0.0000,0.0048
1434,37.00,0.0359,0.0076
1435,32.00,0.0000,0.0027
1436,40.00,-0.0000,0.0020
1437,30.00,0.0000,0.0075
1438,35.00,0.0014,0.0066
1439,58.00,0.0000,0.0067
1440,31.00,0.1102,0.0089
1441,31.00,0.1055,0.0134
1442,52.00,0.0000,0.0039
1443,35.00,0.0116,0.0054
1444,44.00,0.0000,0.0113
1445,36.00,0.0000,0.0047
1446,34.00,0.0000,0.0049
1447,46.00,0.0000,0.0069
1448,51.00,0.0081,0.0093
1449,36.00,0.0000,0.0041
1450,42.00,0.0000,0.0058
1451,52.00,0.0000,0.0030
1452,68.00,0.0000,0.0017
1453,60.00,0.0000,0.0017
1454,73.00,0.0000,0.0026
1455,62.00,0.0000,0.0014
1456,37.00,0.0301,0.0035
1457,41.00,0.0030,0.0051
1458,34.00,0.0000,0.0019
1459,55.00,0.0141,0.0035
1460,28.00,0.0000,0.0059
1461,34.00,0.0000,0.0048
1462,30.00,0.0000,0.0066
1463,42.00,0.0000,0.0064
1464,30.00,0.0000,0.0053
1465,43.00,0.0028,0.0086
1466,32.00,0.0000,0.0043
1467,62.00,0.0000,0.0025
1468,48.00,0.0000,0.0012
1469,40.00,0.0000,0.0023
1470,31.00,0.0129,0.0031
1471,35.00,0.0000,0.0049
1472,55.00,0.0004,0.0041
1473,59.00,0.0528,0.0030
1474,54.00,0.0000,0.0011
1475,50.00,0.0000,0.0011
1476,31.00,0.0000,0.0021
1477,24.00,0.0007,0.0008
1478,31.00,0.0000,0.0022
1479,31.00,0.0001,0.0044
1480,29.00,0.0002,0.0032
1481,34.00,0.0000,0.0032
1482,48.00,0.0000,0.0001
1483,64.00,0.0000,0.0005
1484,32.00,0.0000,0.0006
1485,50.00,0.0000,0.0010
1486,26.00,0.0000,0.0012
1487,29.00,0.0000,0.0003
1488,46.00,0.0000,0.0018
1489,52.00,0.0000,0.0014
1490,50.00,0.0001,0.0003
1491,38.00,0.0000,0.0021
1492,35.00,0.0000,0.0007
1493,35.00,0.0000,0.0012
1494,46.00,0.0000,0.0004
1495,42.00,-0.0024,0.0002
1496,40.00,-0.0045,0.0001
1497,30.00,0.0000,0.0001
1498,33.00,0.0000,0.0003
1499,36.00,0.0006,0.0000
1500,34.00,-0.0000,0.0000
1501,37.00,0.0006,0.0020
1502,42.00,0.0000,0.0008
1503,42.00,0.0001,0.0008
1504,48.00,-0.0002,0.0003
1505,29.00,-0.0000,0.0001
1506,36.00,0.0000,0.0000
1507,27.00,0.0000,0.0000
1508,27.00,0.0000,0.0001
1509,30.00,0.0000,0.0000
1510,36.00,0.0011,0.0003
1511,30.00,0.0080,0.0004
1512,27.00,-0.0000,0.0000
1513,26.00,0.0174,0.0004
1514,31.00,0.0000,0.0004
1515,35.00,-0.0000,0.0002
1516,32.00,0.0000,0.0001
1517,37.00,0.0000,0.0000
1518,24.00,-0.0006,0.0000
1519,30.00,-0.0000,0.0000
1520,42.00,0.0000,0.0000
1521,34.00,-0.0001,0.0002
1522,26.00,-0.0073,0.0000
1523,28.00,-0.0007,0.0002
1524,54.00,-0.0000,0.0002
1525,24.00,-0.0008,0.0000
1526,36.00,-0.0145,0.0000
1527,26.00,-0.0038,0.0002
1528,27.00,-0.0000,0.0000
1529,56.00,-0.0000,0.0002
1530,28.00,-0.0005,0.0002
1531,34.00,0.0000,0.0000
1532,60.00,-0.0000,0.0001
1533,35.00,-0.0000,0.0003
1534,26.00,0.0000,0.0000
1535,42.00,0.0000,0.0000
1536,31.00,-0.0000,0.0002
1537,27.00,-0.0000,0.0002
1538,33.00,-0.0000,0.0001
1539,48.00,-0.0009,0.0018
1540,26.00,-0.0000,0.0000
1541,23.00,-0.0000,0.0000
1542,34.00,0.0000,0.0000
1543,42.00,-0.0004,0.0007
1544,27.00,-0.0000,0.0000
1545,37.00,0.0000,0.0003
1546,40.00,0.0004,0.0002
1547,48.00,-0.0000,0.0000
1548,40.00,0.0000,0.0000
1549,37.00,0.0000,0.0001
1550,38.00,0.0001,0.0001
1551,60.00,-0.0000,0.0006
1552,34.00,-0.0001,0.0002
1553,56.00,-0.0000,0.0008
1554,47.00,-0.0000,0.0000
1555,37.00,0.0001,0.0000
1556,32.00,0.0000,0.0000
1557,34.00,0.0000,0.0000
1558,45.00,-0.0000,0.0000
1559,45.00,0.0000,0.0000
1560,60.00,-0.0000,0.0005
1561,33.00,-0.0000,0.0000
1562,27.00,-0.0000,0.0000
1563,42.00,-0.0000,0.0000
1564,41.00,-0.0000,0.0025
1565,58.00,-0.0000,0.0020
1566,28.00,-0.0004,0.0003
1567,29.00,0.0000,0.0000
1568,76.00,-0.0000,0.0023
1569,28.00,-0.0006,0.0001
1570,93.00,0.0000,0.0000
1571,119.00,-0.0000,0.0011
1572,43.00,0.0377,0.0006
1573,45.00,0.0000,0.0000
1574,39.00,0.0000,0.0001
1575,57.00,0.0023,0.0002
1576,32.00,0.0006,0.0003
1577,44.00,0.0000,0.0024
1578,42.00,0.0000,0.0009
1579,52.00,0.0000,0.0001
1580,101.00,0.0000,0.0000
1581,37.00,-0.0005,0.0001
1582,50.00,-0.0000,0.0009
1583,36.00,-0.0000,0.0000
1584,46.00,-0.0000,0.0000
1585,50.00,0.0000,0.0000
1586,30.00,0.0000,0.0000
1587,32.00,-0.0000,0.0000
1588,31.00,-0.0000,0.0001
1589,66.00,0.0000,0.0000
1590,56.00,-0.0000,0.0003
1591,39.00,-0.0000,0.0010
1592,46.00,-0.0000,0.0006
1593,44.00,-0.0000,0.0000
1594,27.00,-0.0000,0.0002
1595,28.00,-0.0000,0.0000
1596,35.00,0.0006,0.0010
1597,96.00,-0.0000,0.0005
1598,50.00,-0.0000,0.0000
1599,68.00,-0.0000,0.0001
1600,33.00,-0.0000,0.0003
1601,52.00,-0.0000,0.0001
1602,158.00,-1.5536,0.4569
1603,65.00,-0.0013,0.0069
1604,107.00,-0.8361,0.3182
1605,59.00,-0.0000,0.0004
1606,48.00,0.0000,0.0001
1607,122.00,-2.3635,0.2744
1608,35.00,-0.0008,0.0028
1609,42.00,-0.0000,0.0000
1610,35.00,0.0005,0.0007
1611,37.00,0.0016,0.0008
1612,115.00,-0.1481,0.2276
1613,40.00,-0.0000,0.0001
1614,50.00,0.0000,0.0005
1615,50.00,-0.0000,0.0006
1616,53.00,0.0058,0.0003
1617,36.00,-0.0000,0.0000
