episode,rewards,actor_loss,critic_loss
817,98.00,-0.0040,0.0459
818,104.00,-0.0126,0.0474
819,100.00,-0.3891,0.0466
820,91.00,-0.2810,0.0424
821,108.00,-0.1003,0.0380
822,102.00,-0.1047,0.0428
823,97.00,-0.0001,0.0462
824,11.00,-0.3974,0.4743
825,112.00,-0.1284,0.0330
826,102.00,-0.0025,0.0320
827,109.00,-0.0065,0.0402
828,102.00,-0.0714,0.0433
829,111.00,-0.0300,0.0466
830,113.00,-0.0120,0.0538
831,103.00,-0.0419,0.0522
832,120.00,-0.0011,0.0579
833,107.00,-0.0143,0.0609
834,101.00,-0.0171,0.0639
835,116.00,-0.2346,0.0581
836,102.00,-0.0269,0.0622
837,106.00,-0.4128,0.0607
838,106.00,-0.0360,0.0578
839,118.00,-0.0005,0.0604
840,101.00,-0.1203,0.0604
841,89.00,-0.0003,0.0478
842,90.00,-0.0003,0.0400
843,104.00,-0.0190,0.0437
844,92.00,-0.0006,0.0358
845,99.00,-0.1440,0.0365
846,94.00,-0.0013,0.0322
847,103.00,-0.0025,0.0351
848,101.00,-0.2236,0.0399
849,111.00,-0.0590,0.0424
850,95.00,-0.0000,0.0375
851,98.00,-0.0008,0.0347
852,104.00,-0.0917,0.0405
853,97.00,-0.0030,0.0353
854,106.00,-0.1323,0.0402
855,113.00,-0.1657,0.0430
856,111.00,-0.2090,0.0523
857,103.00,-0.0292,0.0515
858,110.00,-0.0024,0.0516
859,109.00,-0.1051,0.0488
860,95.00,-0.1150,0.0465
861,104.00,-0.0521,0.0469
862,105.00,-0.0018,0.0504
863,106.00,-0.0032,0.0501
864,103.00,-0.0021,0.0486
865,99.00,-0.0098,0.0487
866,117.00,-0.0241,0.0511
867,112.00,-0.0003,0.0471
868,114.00,-0.0513,0.0550
869,118.00,-0.0089,0.0598
870,118.00,-0.0047,0.0594
871,135.00,-0.0004,0.0752
872,108.00,-0.0077,0.0688
873,103.00,-0.0071,0.0667
874,114.00,-0.0016,0.0625
875,104.00,-0.1129,0.0594
876,118.00,-0.0234,0.0628
877,106.00,-0.0701,0.0606
878,99.00,-0.0220,0.0534
879,105.00,-0.0022,0.0550
880,90.00,-0.0060,0.0465
881,103.00,-0.0008,0.0430
882,82.00,-0.0034,0.0346
883,95.00,-0.0141,0.0330
884,81.00,-0.0035,0.0266
885,94.00,-0.0001,0.0239
886,94.00,-0.0371,0.0275
887,94.00,-0.0036,0.0275
888,99.00,-0.0010,0.0296
889,113.00,-0.0019,0.0365
890,112.00,-0.0025,0.0435
891,108.00,-0.0778,0.0477
892,123.00,-0.0211,0.0564
893,121.00,-0.3724,0.0616
894,127.00,-0.0070,0.0735
895,123.00,-0.0024,0.0677
896,141.00,-0.0312,0.0789
897,132.00,-0.6771,0.0833
898,107.00,-0.0181,0.0769
899,114.00,-0.0027,0.0705
900,111.00,-0.0236,0.0639
901,115.00,-0.5682,0.0662
902,117.00,-0.0027,0.0668
903,129.00,-0.0976,0.0724
904,114.00,-0.0025,0.0711
905,125.00,-0.0860,0.0778
906,123.00,-0.0713,0.0797
907,120.00,-0.2859,0.0805
908,127.00,-0.0013,0.0856
909,124.00,-0.0555,0.0860
910,125.00,-0.0084,0.0835
911,133.00,-0.0043,0.0879
912,118.00,-0.0325,0.0861
913,117.00,-0.0875,0.0788
914,118.00,-0.0429,0.0753
915,127.00,-0.0068,0.0771
916,122.00,-0.2129,0.0749
917,120.00,-0.1058,0.0784
918,115.00,-0.0040,0.0742
919,113.00,-0.0092,0.0744
920,116.00,-0.0051,0.0713
921,114.00,-0.0351,0.0678
922,123.00,-0.0042,0.0690
923,130.00,-0.3082,0.0739
924,129.00,-0.0227,0.0744
925,118.00,-0.0023,0.0736
926,137.00,-0.0350,0.0750
927,124.00,-0.4665,0.0770
928,113.00,-0.0007,0.0774
929,114.00,-0.0113,0.0770
930,107.00,-0.0318,0.0716
931,114.00,-0.0027,0.0700
932,122.00,-0.0056,0.0731
933,118.00,-0.0604,0.0727
934,124.00,-0.0019,0.0721
935,111.00,-0.0045,0.0679
936,116.00,-0.0146,0.0732
937,114.00,-0.0089,0.0688
938,109.00,-0.0206,0.0670
939,126.00,-0.0004,0.0668
940,117.00,-0.1318,0.0705
941,130.00,-0.0108,0.0727
942,122.00,-0.0199,0.0740
943,122.00,-0.0550,0.0732
944,129.00,-0.0045,0.0803
945,123.00,-0.0913,0.0842
946,133.00,-0.0207,0.0820
947,119.00,-0.0002,0.0772
948,142.00,-0.0013,0.0843
949,125.00,-0.0006,0.0823
950,169.00,-0.0411,0.1051
951,145.00,-0.4193,0.1094
952,122.00,-0.0251,0.1029
953,150.00,-0.0502,0.1029
954,132.00,-0.0169,0.1015
955,142.00,-0.2121,0.1024
956,122.00,-0.0014,0.1036
957,111.00,-0.1131,0.0876
958,132.00,-0.0341,0.0811
959,137.00,-0.1370,0.0843
960,119.00,-0.0552,0.0793
961,121.00,-0.0384,0.0711
962,120.00,-0.0006,0.0731
963,109.00,-0.0629,0.0672
964,121.00,-0.0142,0.0687
965,105.00,-0.0017,0.0621
966,100.00,-0.0327,0.0568
967,116.00,-0.0025,0.0545
968,99.00,-0.0036,0.0529
969,108.00,-0.0001,0.0490
970,100.00,-0.0017,0.0439
971,106.00,-0.0028,0.0441
972,107.00,-0.0608,0.0416
973,112.00,-0.0870,0.0433
974,89.00,-0.0012,0.0350
975,101.00,-0.0016,0.0282
976,96.00,-0.0432,0.0234
977,79.00,-0.0003,0.0168
978,91.00,-0.0017,0.0152
979,66.00,-0.0240,0.0148
980,103.00,-0.0004,0.0090
981,103.00,-0.0012,0.0115
982,104.00,-0.0027,0.0153
983,107.00,-0.0007,0.0195
984,107.00,-0.0104,0.0294
985,106.00,-0.4452,0.0308
986,108.00,-0.0433,0.0370
987,111.00,-0.0466,0.0390
988,126.00,-0.2264,0.0470
989,135.00,-0.0029,0.0518
990,119.00,-0.2019,0.0600
991,115.00,-0.1474,0.0599
992,122.00,-0.0035,0.0614
993,123.00,-0.1086,0.0696
994,118.00,-0.0031,0.0667
995,129.00,-0.0249,0.0640
996,127.00,-0.0107,0.0692
997,123.00,-0.0009,0.0680
998,133.00,-0.0007,0.0727
999,122.00,-0.0522,0.0744
1000,114.00,-0.3371,0.0691
1001,119.00,-0.0631,0.0697
1002,132.00,-0.3759,0.0775
1003,113.00,-0.1118,0.0759
1004,130.00,-0.0003,0.0784
1005,121.00,-0.0607,0.0739
1006,124.00,-0.0054,0.0728
1007,115.00,-0.0348,0.0677
1008,115.00,-0.0460,0.0633
1009,122.00,-0.0704,0.0660
1010,128.00,-0.1988,0.0654
1011,103.00,-0.0471,0.0655
1012,125.00,-0.0108,0.0627
1013,127.00,-0.0006,0.0625
1014,115.00,-0.2280,0.0617
1015,109.00,-0.0008,0.0611
1016,102.00,-0.0144,0.0573
1017,116.00,-0.0499,0.0515
1018,133.00,-0.5370,0.0545
1019,107.00,-0.0082,0.0511
1020,107.00,-0.0017,0.0435
1021,113.00,-0.0169,0.0431
1022,107.00,-0.0583,0.0436
1023,109.00,-0.0016,0.0470
1024,81.00,-0.0007,0.0352
1025,113.00,-0.4699,0.0372
1026,102.00,-0.0015,0.0330
1027,112.00,-0.0055,0.0356
1028,105.00,-0.0556,0.0370
1029,110.00,-0.0042,0.0368
1030,102.00,-0.1603,0.0367
1031,111.00,-0.0359,0.0374
1032,111.00,-0.0007,0.0410
1033,105.00,-0.0033,0.0406
1034,109.00,-0.1405,0.0431
1035,109.00,-0.0094,0.0416
1036,97.00,-0.0020,0.0321
1037,99.00,-0.0004,0.0268
1038,110.00,-0.0052,0.0342
1039,102.00,-0.0587,0.0337
1040,117.00,-0.7930,0.0394
1041,100.00,-0.1843,0.0377
1042,107.00,-0.0435,0.0430
1043,118.00,-0.0007,0.0466
1044,131.00,-0.7275,0.0525
1045,128.00,-0.0063,0.0523
1046,107.00,-0.0002,0.0517
1047,110.00,-0.1239,0.0522
1048,120.00,-0.0005,0.0556
1049,102.00,-0.4973,0.0546
1050,112.00,-0.0138,0.0540
1051,98.00,-0.0123,0.0502
1052,112.00,-0.0005,0.0496
1053,103.00,-0.0096,0.0493
1054,122.00,-0.0015,0.0530
1055,115.00,-0.0060,0.0524
1056,113.00,-0.0755,0.0525
1057,102.00,-0.0018,0.0511
1058,99.00,-0.0078,0.0493
1059,119.00,-0.0008,0.0463
1060,106.00,-0.1273,0.0452
1061,114.00,-0.0113,0.0491
1062,105.00,-0.0031,0.0524
1063,118.00,-0.6940,0.0536
1064,106.00,-0.0026,0.0542
1065,99.00,-0.0001,0.0416
1066,102.00,-0.0005,0.0404
1067,111.00,-0.3570,0.0418
1068,100.00,-0.0027,0.0401
1069,109.00,-0.0016,0.0414
1070,121.00,-0.0023,0.0451
1071,114.00,-0.0037,0.0440
1072,100.00,-0.0004,0.0413
1073,101.00,-0.2765,0.0413
1074,77.00,-0.0008,0.0340
1075,111.00,-0.0068,0.0288
1076,113.00,-0.0000,0.0289
1077,89.00,-0.0027,0.0273
1078,96.00,-0.0001,0.0223
1079,79.00,-0.0001,0.0164
1080,114.00,-0.0004,0.0196
1081,107.00,-0.0012,0.0237
1082,78.00,-0.0002,0.0166
1083,113.00,-0.0402,0.0234
1084,104.00,-0.0002,0.0239
1085,113.00,-0.0088,0.0291
1086,117.00,-0.0036,0.0347
1087,119.00,-0.0001,0.0336
1088,107.00,-0.0001,0.0410
1089,103.00,-0.0000,0.0368
1090,119.00,-0.0022,0.0479
1091,106.00,-0.0020,0.0432
1092,103.00,-0.0341,0.0448
1093,114.00,-0.0096,0.0433
1094,114.00,-0.0243,0.0479
1095,104.00,-0.0008,0.0460
1096,124.00,-0.0140,0.0468
1097,103.00,-0.0030,0.0452
1098,104.00,-0.0072,0.0407
1099,100.00,-0.0082,0.0418
1100,118.00,-0.0236,0.0425
1101,107.00,-0.0009,0.0415
1102,109.00,-0.0034,0.0438
1103,100.00,-0.0002,0.0446
1104,103.00,-0.0063,0.0449
1105,99.00,-0.0469,0.0444
1106,121.00,-0.0037,0.0476
1107,117.00,-0.0003,0.0451
1108,109.00,-0.0001,0.0452
1109,102.00,-0.0361,0.0456
1110,101.00,-0.2139,0.0456
1111,114.00,-0.0731,0.0447
1112,88.00,-0.0002,0.0373
1113,45.00,-0.0005,0.1943
1114,90.00,-0.0135,0.0164
1115,62.00,-0.0001,0.0739
1116,76.00,-0.0060,0.0101
1117,75.00,-0.0001,0.0074
1118,68.00,-0.5012,0.0249
1119,81.00,-0.0012,0.0016
1120,95.00,-0.0005,0.0032
1121,99.00,-0.0046,0.0085
1122,100.00,-0.0001,0.0134
1123,108.00,-0.0002,0.0201
1124,104.00,-0.4265,0.0288
1125,93.00,-0.0003,0.0241
1126,111.00,-0.0298,0.0317
1127,73.00,-0.0112,0.0233
1128,100.00,-0.0019,0.0207
1129,107.00,-0.0435,0.0287
1130,79.00,-0.0000,0.0209
1131,117.00,-0.3259,0.0267
1132,119.00,-0.0005,0.0331
1133,114.00,-0.0778,0.0391
1134,108.00,-0.0356,0.0423
1135,114.00,-0.0002,0.0453
1136,127.00,-0.0736,0.0472
1137,123.00,-0.0018,0.0527
1138,110.00,-0.0005,0.0512
1139,103.00,-0.0041,0.0428
1140,110.00,-0.0253,0.0437
1141,113.00,-0.0045,0.0453
1142,109.00,-0.0309,0.0464
1143,115.00,-0.0080,0.0439
1144,90.00,-0.0151,0.0382
1145,105.00,-0.1401,0.0410
1146,62.00,-0.0006,0.1056
1147,67.00,-0.0000,0.0420
1148,73.00,-0.0000,0.0367
1149,84.00,-0.0174,0.0071
1150,106.00,-0.0357,0.0093
1151,68.00,-0.0055,0.0287
1152,49.00,-0.0000,0.0530
1153,55.00,-0.0083,0.0707
1154,97.00,-0.0001,0.0025
1155,85.00,-0.0002,0.0047
1156,106.00,-0.0003,0.0119
1157,101.00,-0.0000,0.0124
1158,107.00,-0.0864,0.0237
1159,85.00,-0.0006,0.0246
1160,97.00,-0.0001,0.0185
1161,117.00,-0.0150,0.0280
1162,96.00,-0.0640,0.0342
1163,122.00,-0.0013,0.0434
1164,120.00,-0.0001,0.0458
1165,104.00,-0.0003,0.0539
1166,114.00,-0.0000,0.0519
1167,112.00,-0.0122,0.0599
1168,108.00,-0.0006,0.0583
1169,128.00,-0.0639,0.0639
1170,115.00,-0.0045,0.0693
1171,131.00,-0.3154,0.0719
1172,119.00,-0.0506,0.0698
1173,115.00,-0.0051,0.0677
1174,107.00,-0.0020,0.0661
1175,105.00,-0.0014,0.0628
1176,147.00,-0.0234,0.0689
1177,128.00,-0.0912,0.0661
1178,115.00,-0.4340,0.0655
1179,133.00,-0.0082,0.0690
1180,105.00,-0.0047,0.0666
1181,143.00,-0.0037,0.0679
1182,116.00,-0.0292,0.0704
1183,137.00,-0.8001,0.0707
1184,119.00,-0.0015,0.0732
1185,110.00,-0.0183,0.0715
1186,117.00,-0.0244,0.0730
1187,138.00,-0.0007,0.0812
1188,156.00,-0.0102,0.0841
1189,115.00,-0.2419,0.0811
1190,146.00,-0.0008,0.0856
1191,153.00,-0.0153,0.0894
1192,145.00,-0.0650,0.0923
1193,118.00,-0.3857,0.0890
1194,126.00,-0.0064,0.0860
1195,129.00,-0.2479,0.0848
1196,120.00,-0.0684,0.0821
1197,145.00,-0.0001,0.0859
1198,119.00,-0.0094,0.0778
1199,116.00,-0.1750,0.0792
1200,102.00,-0.0002,0.0773
1201,110.00,-0.0020,0.0752
1202,140.00,-0.0004,0.0770
1203,131.00,-0.0008,0.0803
1204,116.00,-0.1932,0.0766
1205,118.00,-0.1058,0.0778
1206,128.00,-0.0310,0.0820
1207,176.00,-0.0004,0.0930
1208,133.00,-0.0337,0.0864
1209,125.00,-0.0066,0.0877
1210,136.00,-0.1015,0.0857
1211,133.00,-0.0063,0.0882
1212,128.00,-0.0228,0.0867
1213,140.00,-0.0028,0.0925
1214,140.00,-0.0127,0.0929
1215,139.00,-0.0938,0.0956
1216,136.00,-0.0049,0.0939
1217,128.00,-0.0003,0.0956
1218,169.00,-0.0004,0.1007
1219,164.00,-0.0177,0.1088
1220,143.00,-0.0417,0.1058
1221,176.00,-0.0132,0.1173
1222,188.00,-0.5493,0.1193
1223,134.00,-0.0041,0.1501
1224,184.00,-0.0329,0.2144
1225,163.00,-0.0002,0.1562
1226,149.00,-0.0019,0.1459
1227,176.00,-0.0064,0.1833
1228,238.00,-0.0836,0.1780
1229,175.00,-0.0054,0.1757
1230,167.00,-0.1983,0.1942
1231,178.00,-0.5406,0.1555
1232,170.00,-0.0949,0.1488
1233,151.00,-0.0589,0.1653
1234,148.00,-0.1226,0.1392
1235,227.00,-0.0127,0.1338
1236,181.00,-0.0021,0.1301
1237,174.00,-0.0047,0.1401
1238,138.00,-0.0502,0.1292
1239,183.00,-0.4153,0.1279
1240,180.00,-0.0216,0.1487
1241,177.00,-0.0003,0.1475
1242,147.00,-0.0665,0.1360
1243,157.00,-0.0009,0.1469
1244,182.00,-0.0932,0.1665
1245,208.00,-0.0157,0.1908
1246,418.00,-0.2174,0.2095
1247,400.00,-0.0033,0.2473
1248,258.00,-1.6500,0.2582
1249,318.00,-0.9681,1.5873
1250,290.00,-0.0037,0.2284
1251,238.00,-0.1355,0.2642
1252,270.00,-0.0134,0.2568
1253,250.00,-0.2304,0.2608
1254,266.00,-0.2650,1.2452
1255,216.00,-0.0651,0.2521
1256,255.00,-0.0310,0.2610
1257,228.00,-0.0036,0.2560
1258,250.00,-0.0014,0.2451
1259,277.00,-0.1006,0.2593
1260,196.00,-0.0952,0.2480
1261,232.00,-0.1909,0.2453
1262,216.00,-1.3078,0.2612
1263,269.00,-0.1308,0.2656
1264,200.00,-0.1976,0.2750
1265,208.00,-0.0079,0.2577
1266,216.00,-0.0034,0.2602
1267,187.00,-0.0988,0.2481
1268,235.00,-0.1043,0.2454
1269,184.00,-0.0033,0.2386
1270,184.00,-0.0001,0.2319
1271,187.00,-0.0176,0.2312
1272,162.00,-0.2094,0.2165
1273,155.00,-0.0048,0.1940
1274,155.00,-0.1493,0.1804
1275,173.00,-0.0010,0.1730
1276,172.00,-0.0007,0.1601
1277,150.00,-0.0028,0.1576
1278,149.00,-0.0540,0.1459
1279,129.00,-0.5559,0.1337
1280,151.00,-0.4338,0.1320
1281,173.00,-0.0934,0.1267
1282,135.00,-0.0065,0.1194
1283,175.00,-0.0384,0.1183
1284,178.00,-0.1539,0.1144
1285,138.00,-0.0133,0.1057
1286,144.00,-0.0004,0.0966
1287,167.00,-0.7286,0.0938
1288,175.00,-0.0275,0.0898
1289,123.00,-0.0007,0.0840
1290,130.00,-0.6114,0.0783
1291,125.00,-0.0051,0.0780
1292,165.00,-0.0016,0.0755
1293,144.00,-0.0532,0.0799
1294,135.00,-0.0007,0.0803
1295,174.00,-0.2074,0.0820
1296,121.00,-0.0015,0.0786
1297,136.00,-0.2825,0.0725
1298,104.00,-0.0344,0.0665
1299,110.00,-0.0180,0.0646
1300,137.00,-0.1928,0.0627
1301,117.00,-0.0078,0.0618
1302,129.00,-0.0392,0.0595
1303,105.00,-0.1449,0.0544
1304,131.00,-0.0132,0.0543
1305,113.00,-0.3867,0.0526
1306,116.00,-0.0064,0.0530
1307,105.00,-0.2345,0.0506
1308,129.00,-0.2553,0.0535
1309,113.00,-0.0010,0.0558
1310,140.00,-0.0124,0.0586
1311,143.00,-0.0000,0.0557
1312,132.00,-0.0039,0.0637
1313,113.00,-0.0079,0.0637
1314,160.00,-0.0048,0.0698
1315,118.00,-0.0191,0.0664
1316,117.00,-0.0049,0.0682
1317,167.00,-0.6243,0.0705
1318,111.00,-0.0001,0.0699
1319,120.00,-0.0162,0.0674
1320,122.00,-0.1951,0.0610
1321,148.00,-0.3145,0.0604
1322,133.00,-0.0013,0.0632
1323,114.00,-0.0079,0.0616
1324,116.00,-0.4159,0.0595
1325,136.00,-0.0028,0.0624
1326,133.00,-0.0004,0.0597
1327,114.00,-0.0010,0.0576
1328,124.00,-0.0087,0.0623
1329,115.00,-0.0001,0.0580
1330,117.00,-0.1116,0.0616
1331,113.00,-0.0018,0.0620
1332,139.00,-0.2009,0.0598
1333,116.00,-0.0345,0.0587
1334,118.00,-0.0962,0.0573
1335,111.00,-0.0030,0.0589
1336,143.00,-0.0108,0.0557
1337,102.00,-0.0003,0.0499
1338,104.00,-0.0427,0.0491
1339,138.00,-0.0030,0.0508
1340,128.00,-0.0126,0.0494
1341,109.00,-0.0539,0.0487
1342,107.00,-0.7444,0.0495
1343,136.00,-0.0688,0.0534
1344,134.00,-0.0172,0.0563
1345,175.00,-0.0683,0.0621
1346,125.00,-0.0008,0.0621
1347,122.00,-0.0041,0.0625
1348,121.00,-0.5066,0.0659
1349,116.00,-0.0015,0.0633
1350,120.00,-0.0017,0.0674
1351,125.00,-0.0005,0.0600
1352,124.00,-0.0213,0.0589
1353,129.00,-0.0067,0.0578
1354,131.00,-0.0069,0.0616
1355,127.00,-0.0004,0.0611
1356,133.00,-0.0002,0.0611
1357,129.00,-0.0627,0.0639
1358,127.00,-0.0015,0.0661
1359,109.00,-0.0001,0.0609
1360,137.00,-0.1361,0.0626
1361,130.00,-0.0041,0.0622
1362,123.00,-0.0209,0.0609
1363,147.00,-0.2289,0.0628
1364,114.00,-0.0821,0.0585
1365,119.00,-0.0002,0.0651
1366,108.00,-0.0051,0.0627
1367,157.00,-0.0596,0.0638
1368,143.00,-0.0007,0.0607
1369,142.00,-0.3826,0.0580
1370,116.00,-0.0508,0.0585
1371,129.00,-0.0564,0.0607
1372,120.00,-0.0011,0.0610
1373,130.00,-0.0018,0.0629
1374,140.00,-0.0221,0.0626
1375,115.00,-0.0043,0.0617
1376,112.00,-0.0028,0.0618
1377,132.00,-0.0332,0.0631
1378,188.00,-0.0001,0.0680
1379,141.00,-0.1593,0.0662
1380,131.00,-0.0046,0.0668
1381,131.00,-0.0025,0.0701
1382,123.00,-0.0130,0.0748
1383,145.00,-0.0184,0.0757
1384,134.00,-0.0094,0.0777
1385,127.00,-0.0040,0.0789
1386,132.00,-0.1807,0.0796
1387,178.00,-0.0207,0.0769
1388,156.00,-0.0051,0.0787
1389,123.00,-0.0070,0.0745
1390,128.00,-0.0051,0.0761
1391,146.00,-0.0080,0.0827
1392,146.00,-0.0572,0.0856
1393,151.00,-0.0909,0.0834
1394,173.00,-0.1101,0.0860
1395,167.00,-0.0094,0.0894
1396,122.00,-0.0388,0.0844
1397,144.00,-0.0373,0.0911
1398,176.00,-0.0014,0.0914
1399,173.00,-0.0210,0.0950
1400,147.00,-0.0192,0.0917
1401,255.00,-0.0044,0.1093
1402,264.00,-0.7172,4.8146
1403,141.00,-0.1249,4.2814
1404,114.00,-0.0282,3.9171
1405,208.00,-0.0178,0.0912
1406,151.00,-0.0604,0.0908
1407,137.00,-0.1375,0.0841
1408,222.00,-0.0221,0.0866
1409,164.00,-0.0314,0.0789
1410,154.00,-0.0030,0.0781
1411,139.00,-0.0002,0.0782
1412,151.00,-0.0001,0.0695
1413,152.00,-0.0286,0.0720
1414,139.00,-0.3216,0.0686
1415,213.00,-0.0008,3.7274
1416,154.00,-0.0273,0.0665
1417,156.00,-0.0017,0.0714
1418,178.00,-0.2438,0.0745
1419,133.00,-0.0025,0.0744
1420,137.00,-0.0051,0.0802
1421,188.00,-0.0156,0.0817
1422,166.00,-0.6900,3.1695
1423,195.00,-0.0797,0.0821
1424,238.00,-0.0200,0.0871
1425,154.00,-0.0011,0.0887
1426,124.00,-0.1864,0.0863
1427,127.00,-0.2101,0.0825
1428,143.00,-0.1717,0.0845
1429,234.00,-0.2964,0.0901
1430,130.00,-0.0306,0.0898
1431,160.00,-0.0601,0.0899
1432,136.00,-0.0155,3.1262
1433,232.00,-0.1214,2.5324
1434,222.00,-0.0070,0.0970
1435,144.00,-0.0019,0.0950
1436,147.00,-0.0544,0.1030
1437,215.00,-0.0302,0.1138
1438,155.00,-0.0003,2.0894
1439,146.00,-0.0066,0.1065
1440,137.00,-2.6697,2.1128
1441,185.00,-0.0611,0.1034
1442,174.00,-0.8630,0.1082
1443,184.00,-0.0155,0.1113
1444,169.00,-0.0020,0.1157
1445,154.00,-0.0173,0.1112
1446,134.00,-0.0334,0.1128
1447,163.00,-0.3075,0.1157
1448,143.00,-0.0006,0.1193
1449,143.00,-0.1398,0.1191
1450,180.00,-0.0042,2.0915
1451,121.00,-0.0347,0.1076
1452,170.00,-0.0384,0.1159
1453,171.00,-0.0039,1.8037
1454,149.00,-0.0003,0.1106
1455,164.00,-0.0449,0.1130
1456,161.00,-0.0167,0.1174
1457,174.00,-0.5957,0.1165
1458,133.00,-0.0159,0.1122
1459,132.00,-0.1427,0.1102
1460,145.00,-0.0034,0.1092
1461,171.00,-0.0497,0.1117
1462,128.00,-0.3551,0.1030
1463,166.00,-0.0023,0.1079
1464,125.00,-0.0090,0.1032
1465,135.00,-0.4876,0.1019
1466,164.00,-0.0015,0.1033
1467,151.00,-0.0019,0.1072
1468,132.00,-0.0000,0.0997
1469,143.00,-0.0058,0.1022
1470,145.00,-0.0069,0.1026
1471,126.00,-0.1136,0.1007
1472,141.00,-0.5827,0.0981
1473,144.00,-0.0116,0.1048
1474,178.00,-0.0052,0.1029
1475,128.00,-0.0016,0.1022
1476,140.00,-0.4115,0.1040
1477,125.00,-0.0205,0.0971
1478,140.00,-0.0269,0.0966
1479,147.00,-0.0194,0.0978
1480,160.00,-0.0052,0.0922
1481,158.00,-0.0001,0.0886
1482,129.00,-0.0064,0.0919
1483,145.00,-0.2529,0.0921
1484,154.00,-0.0030,0.0939
1485,147.00,-0.3273,0.0939
1486,215.00,-0.0052,0.1087
1487,148.00,-0.7399,0.1101
1488,172.00,-0.0008,0.1214
1489,185.00,-0.0035,0.1277
1490,190.00,-0.3026,0.1344
1491,156.00,-0.8413,0.1465
1492,223.00,-0.0743,0.1699
1493,188.00,-0.0254,0.1804
1494,500.00,0.0002,0.0000
1495,247.00,-0.0214,3.4571
1496,226.00,-0.0160,2.8029
1497,116.00,-0.0037,2.4051
1498,211.00,-0.0197,0.2176
1499,218.00,-0.0084,0.2244
1500,259.00,-0.1209,0.2291
1501,191.00,-0.0134,2.1494
1502,213.00,-0.0554,1.8381
1503,259.00,-0.0755,0.2331
1504,114.00,-0.0040,1.6822
1505,152.00,-0.0068,1.4365
1506,219.00,-0.0178,0.2158
1507,219.00,-0.1045,1.2937
1508,155.00,-0.0107,1.1256
1509,358.00,-0.0102,0.2401
1510,212.00,-0.0100,1.0724
1511,144.00,-0.0005,0.9586
1512,243.00,-1.1397,0.2632
1513,149.00,-0.0014,0.8352
1514,322.00,-0.2637,0.2973
1515,339.00,-0.0078,0.3220
1516,215.00,-0.0173,0.8875
1517,244.00,-0.0360,0.3456
1518,367.00,-1.1363,0.3767
1519,186.00,-0.8662,0.7587
1520,276.00,-0.0968,0.6277
1521,255.00,-0.0643,0.3616
1522,312.00,-0.0236,0.3853
1523,238.00,-0.7345,0.3738
1524,297.00,-1.4839,0.4059
1525,393.00,-0.9254,0.4254
1526,198.00,-0.1405,0.4185
1527,445.00,-0.0527,0.7270
1528,241.00,-0.0021,0.5857
1529,235.00,-0.0568,0.4935
1530,243.00,-0.3577,0.4023
1531,294.00,-0.5563,0.3831
1532,217.00,-0.0116,0.4651
1533,183.00,-0.0053,0.3913
1534,229.00,-0.4533,0.3719
1535,227.00,-0.3568,0.3558
1536,303.00,-0.1017,0.3480
1537,280.00,-0.3851,0.4000
1538,275.00,-0.1368,0.3247
1539,212.00,-0.0235,0.3553
1540,210.00,-0.5628,0.3166
1541,142.00,-0.0292,0.2482
1542,179.00,-0.0183,0.2167
1543,161.00,-0.0001,0.2059
1544,218.00,-0.0120,0.2206
1545,158.00,-0.0097,0.1816
1546,178.00,-0.1787,0.1997
1547,137.00,-0.0246,0.1508
1548,141.00,-0.0091,0.1464
1549,136.00,-0.0317,0.1289
1550,155.00,-0.2281,0.1333
1551,144.00,-0.7800,0.1135
1552,143.00,-0.5424,0.1096
1553,163.00,-0.1668,0.1040
1554,204.00,-0.2602,0.1748
1555,138.00,-0.0007,0.1109
1556,143.00,-0.0168,0.1108
1557,158.00,-0.0162,0.1054
1558,127.00,-0.0092,0.1188
1559,141.00,-0.0029,0.0857
1560,108.00,-0.0120,0.0790
1561,109.00,-0.0157,0.0681
1562,126.00,-0.0089,0.0649
1563,119.00,-0.0268,0.0531
1564,125.00,-0.0942,0.0589
1565,116.00,-0.0341,0.0608
1566,111.00,-0.4712,0.0612
1567,119.00,-0.0105,0.0501
1568,120.00,-0.0117,0.0515
1569,121.00,-0.0423,0.0475
1570,121.00,-0.0033,0.0442
1571,103.00,-0.0018,0.0419
1572,119.00,-0.0417,0.0419
1573,107.00,-0.0004,0.0349
1574,121.00,-0.0874,0.0423
1575,109.00,-0.0317,0.0464
1576,114.00,-0.0005,0.0401
1577,112.00,-0.0429,0.0487
1578,106.00,-0.0043,0.0453
1579,28.00,-0.0141,0.2558
1580,96.00,-0.1863,0.0186
1581,114.00,-0.0224,0.0243
1582,30.00,-0.0019,0.1867
1583,125.00,-0.0465,0.1114
1584,34.00,-0.0835,0.2069
1585,103.00,-0.1766,0.0200
1586,24.00,-0.1349,0.1590
1587,26.00,-0.0037,0.1776
1588,27.00,-0.0065,0.1044
1589,108.00,-0.0030,0.0076
1590,27.00,-0.0130,0.1180
1591,31.00,-0.0155,0.0873
1592,113.00,-0.0006,0.0118
1593,21.00,-0.0008,0.1334
1594,159.00,-0.3135,0.0479
1595,29.00,-0.0013,0.0851
1596,168.00,-0.3010,0.1029
1597,139.00,-0.2095,0.1688
1598,23.00,-0.0104,0.1488
1599,22.00,-0.0041,0.1258
1600,30.00,-0.0010,0.0823
1601,121.00,-0.2486,0.1351
1602,143.00,-0.2328,0.1755
